web-scraper-order,web-scraper-start-url,title,title-href,link,link-href
"1590527887-8263","https://www.allsides.com/topics/elections?search=elections&page=80","'Virginia is officially blue.' Democrats regain control of legislature, clearing way for liberal policies","https://www.allsides.com/news/2019-11-06-0828/virginia-officially-blue-democrats-regain-control-legislature-clearing-way","Read full story","https://www.usatoday.com/story/news/nation/2019/11/06/virginia-election-results-democrats-win-power-liberal-policies/4163840002/"
"1590512298-4673","https://www.allsides.com/topics/elections?search=elections&page=373","Clinton Foundation to Keep Foreign Donors","https://www.allsides.com/news/2015-04-16-0718/clinton-foundation-keep-foreign-donors","Read full story","http://www.wsj.com/articles/clinton-foundation-to-keep-foreign-donors-1429140593"
"1590523543-7232","https://www.allsides.com/topics/elections?search=elections&page=171","Campaign Wire: A Guide to the 2018 Midterm Elections","https://www.allsides.com/news/2018-10-28-0747/campaign-wire-guide-2018-midterm-elections","Read full story","https://www.wsj.com/livecoverage/campaign-wire-2018-midterms/card/1540602464?mod=article_inline"
"1590517871-5914","https://www.allsides.com/topics/elections?search=elections&page=286","Trump and Clinton's Popularity Problem","https://www.allsides.com/news/2016-05-25-0743/trump-and-clintons-popularity-problem","Read full story","http://graphics.wsj.com/elections/2016/donald-trump-and-hillary-clintons-popularity-problem/"
"1590527269-8112","https://www.allsides.com/topics/elections?search=elections&page=94","Virginia Democrats see surge in campaign fundraising","https://www.allsides.com/news/2019-09-18-1632/virginia-democrats-see-surge-campaign-fundraising","Read full story","https://www.apnews.com/879ae2eb62b649e296405e30d75e80f7"
"1590509743-4011","https://www.allsides.com/topics/elections?search=elections&page=406","Eric Garcetti Wins L.A. Mayor's Race","https://www.allsides.com/news/2013-05-22-0619/eric-garcetti-wins-la-mayors-race","Read full story","http://www.npr.org/blogs/thetwo-way/2013/05/22/185984341/eric-garcetti-wins-l-a-mayors-race"
"1590516846-5695","https://www.allsides.com/topics/elections?search=elections&page=307","Clinton, Sanders Let Loose in New York Debate","https://www.allsides.com/news/2016-04-15-0637/clinton-sanders-let-loose-new-york-debate","Read full story","http://www.realclearpolitics.com/articles/2016/04/15/clinton_sanders_let_loose_in_new_york_debate_130295.html"
"1590531029-9004","https://www.allsides.com/topics/elections?search=elections&page=10","Sen. Sanders Endorses Former VP Biden","https://www.allsides.com/news/2020-04-14-0800/sen-sanders-endorses-former-vp-biden","null",""
"1590511226-4394","https://www.allsides.com/topics/elections?search=elections&page=386","Early voting: At least 16.4M ballots already cast","https://www.allsides.com/news/2014-11-03-1043/early-voting-least-164m-ballots-already-cast","Read full story","http://onpolitics.usatoday.com/2014/11/03/early-voting-senate-states-north-carolina/"
"1590527383-8139","https://www.allsides.com/topics/elections?search=elections&page=91","Mississippi's election law designed for racial discrimination, suit alleges","https://www.allsides.com/news/2019-09-26-1219/mississippis-election-law-designed-racial-discrimination-suit-alleges","Read full story","https://thefulcrum.us/voting/mississippi-elections"
"1590523010-7110","https://www.allsides.com/topics/elections?search=elections&page=182","'America's Toughest Sheriff' Joe Arpaio struggles in Senate bid","https://www.allsides.com/news/2018-08-27-0846/americas-toughest-sheriff-joe-arpaio-struggles-senate-bid","Read full story","https://www.reuters.com/article/us-usa-election-arpaio/americas-toughest-sheriff-joe-arpaio-struggles-in-senate-bid-idUSKCN1LC0UZ"
"1590523214-7155","https://www.allsides.com/topics/elections?search=elections&page=178","Red-state Dems face nightmare scenario on Kavanaugh","https://www.allsides.com/news/2018-10-02-0823/red-state-dems-face-nightmare-scenario-kavanaugh","Read full story","https://thehill.com/homenews/senate/409372-red-state-dems-face-nightmare-scenario-on-kavanaugh"
"1590526523-7945","https://www.allsides.com/topics/elections?search=elections&page=110","Biden, Bullock take on Trump, guns at Iowa State Fair","https://www.allsides.com/news/2019-08-10-0623/biden-bullock-take-trump-guns-iowa-state-fair","Read full story","https://www.apnews.com/eb632750830244efa765882ffd71976f"
"1590527001-8051","https://www.allsides.com/topics/elections?search=elections&page=100","The North Carolina 9th Is Holding A Do-Over Election. Here’s How To Watch It Like A Pro.","https://www.allsides.com/news/2019-09-10-0947/north-carolina-9th-holding-do-over-election-here-s-how-watch-it-pro","Read full story","https://fivethirtyeight.com/features/the-north-carolina-9th-is-holding-a-do-over-election-heres-how-to-watch-it-like-a-pro/"
"1590517357-5801","https://www.allsides.com/topics/elections?search=elections&page=297","Donald Trump Holds 15-Point Lead Ahead of Republican Rivals in Indiana Poll","https://www.allsides.com/news/2016-05-02-0728/donald-trump-holds-15-point-lead-ahead-republican-rivals-indiana-poll","Read full story","http://www.wsj.com/articles/donald-trump-holds-15-point-lead-ahead-of-republican-rivals-in-indiana-poll-1462107603"
"1590523380-7193","https://www.allsides.com/topics/elections?search=elections&page=175","Why This Election Is So Hard to Predict","https://www.allsides.com/news/2018-10-16-0702/why-election-so-hard-predict","Read full story","https://www.wsj.com/graphics/midterm-metrics-2018/?mod=article_inline"
"1590529994-8728","https://www.allsides.com/topics/elections?search=elections&page=36","‘Should you exist?’ Billionaires face rising criticism alongside rising power.","https://www.allsides.com/news/2020-02-25-1606/should-you-exist-billionaires-face-rising-criticism-alongside-rising-power","Read full story","https://www.csmonitor.com/Business/2020/0225/Should-you-exist-Billionaires-face-rising-criticism-alongside-rising-power"
"1590518693-6109","https://www.allsides.com/topics/elections?search=elections&page=271","Picking Mike Pence Really Was A Grand Slam For Donald Trump","https://www.allsides.com/news/2016-07-19-1042/picking-mike-pence-really-was-grand-slam-donald-trump","Read full story","http://www.forbes.com/sites/ralphbenko/2016/07/17/picking-mike-pence-really-was-a-grand-slam-for-donald-trump/#1269ec3546ba"
"1590515984-5509","https://www.allsides.com/topics/elections?search=elections&page=324","The power of Trump’s call to free America from political correctness (+video)","https://www.allsides.com/news/2016-03-07-0642/power-trump%E2%80%99s-call-free-america-political-correctness-video","Read full story","http://www.csmonitor.com/USA/Politics/2016/0306/The-power-of-Trump-s-call-to-free-America-from-political-correctness-video"
"1590507452-3514","https://www.allsides.com/topics/elections?search=elections&page=434","Jobs Report Clouds Democrats' Message","https://www.allsides.com/news/09072012-1355/jobs-report-clouds-democrats-message","Read full story","http://online.wsj.com/article/SB10000872396390443819404577637381518922666.html"
"1590524288-7391","https://www.allsides.com/topics/elections?search=elections&page=156","Warren's early 2020 bid raises stakes for rest of Dem field","https://www.allsides.com/news/2019-01-07-0703/warrens-early-2020-bid-raises-stakes-rest-dem-field","Read full story","https://thehill.com/homenews/campaign/423968-warrens-early-2020-bid-raises-stakes-for-rest-of-dem-field"
"1590517903-5924","https://www.allsides.com/topics/elections?search=elections&page=286","Donald Trump Clinches GOP Nomination","https://www.allsides.com/news/2016-05-26-0745/donald-trump-clinches-gop-nomination","Read full story","http://www.npr.org/2016/05/26/479588197/donald-trump-clinches-gop-nomination"
"1590510107-4117","https://www.allsides.com/topics/elections?search=elections&page=401","Obama Helps 2014 Democrats One Way He Still Can - With Cash","https://www.allsides.com/news/2015-11-20-0543/obama-helps-2014-democrats-one-way-he-still-can-cash","Read full story","http://www.npr.org/blogs/itsallpolitics/2013/11/26/247397816/obama-helps-2014-democrats-one-way-he-still-can-with-cash"
"1590516793-5681","https://www.allsides.com/topics/elections?search=elections&page=308","Bernie Sanders Picks Up First Endorsement From A Senate Colleague","https://www.allsides.com/news/2016-04-13-0721/bernie-sanders-picks-first-endorsement-senate-colleague","Read full story","http://www.npr.org/2016/04/13/474066559/bernie-sanders-picks-up-first-endorsement-from-a-senate-colleague"
"1590519973-6387","https://www.allsides.com/topics/elections?search=elections&page=248","Campaign 2016 is divisive. Will governing in 2017 be worse?","https://www.allsides.com/news/2016-09-17-1109/campaign-2016-divisive-will-governing-2017-be-worse","Read full story","http://www.csmonitor.com/USA/Politics/Decoder/2016/0916/Campaign-2016-is-divisive.-Will-governing-in-2017-be-worse"
"1590525067-7591","https://www.allsides.com/topics/elections?search=elections&page=140","US election 2020: Joe Biden launches presidential bid, joining crowded field","https://www.allsides.com/news/2019-04-25-0855/us-election-2020-joe-biden-launches-presidential-bid-joining-crowded-field","Read full story","https://www.bbc.com/news/world-us-canada-47601125"
"1590515515-5405","https://www.allsides.com/topics/elections?search=elections&page=333","Kasich: Voters Are 'Starting to Pay Attention'","https://www.allsides.com/news/2016-02-10-1919/kasich-voters-are-starting-pay-attention","Read full story","http://blogs.wsj.com/washwire/2016/02/10/kasich-voters-are-starting-to-pay-attention/"
"1590528461-8393","https://www.allsides.com/topics/elections?search=elections&page=68","Trump Renews Unfounded Claim on Debate Mic","https://www.allsides.com/news/2019-12-17-1406/trump-renews-unfounded-claim-debate-mic","Read full story","https://www.factcheck.org/2019/12/trump-renews-unfounded-claim-on-debate-mic/"
"1590530019-8735","https://www.allsides.com/topics/elections?search=elections&page=35","Democratic Debate","https://www.allsides.com/news/2020-02-28-0620/democrats-unleashed-roaring-assault-against-bernie-sanders-and-seized-mike","Read full story","https://www.theflipside.io/archives/democratic-debate-6"
"1590510487-4229","https://www.allsides.com/topics/elections?search=elections&page=395","Defeat of Cantor in Virginia gives tea party a new lease on life","https://www.allsides.com/news/2015-11-20-0544/defeat-cantor-virginia-gives-tea-party-new-lease-life","Read full story","http://online.wsj.com/articles/virginia-win-gives-tea-party-new-lease-on-life-1402454951?mod=WSJ_hpp_LEFTTopStories"
"1590527609-8202","https://www.allsides.com/topics/elections?search=elections&page=86","Canada votes in election that could see Trudeau lose power","https://www.allsides.com/news/2019-10-21-1135/canada-votes-election-could-see-trudeau-lose-power","Read full story","https://www.apnews.com/5460dd41243c458185e8c02b3b4fee52"
"1590505365-3159","https://www.allsides.com/topics/elections?search=elections&page=468","Romney As Governor: Confrontation, One Big Deal","https://www.allsides.com/news/06132012-1505/romney-governor-confrontation-one-big-deal","Read full story","http://www.npr.org/2012/06/13/154583216/romney-as-governor-confrontation-one-big-deal"
"1590512771-4791","https://www.allsides.com/topics/elections?search=elections&page=367","Signs of Stress Build for Rand Paul Campaign","https://www.allsides.com/news/2015-07-18-0924/signs-stress-build-rand-paul-campaign","Read full story","http://www.wsj.com/articles/signs-of-stress-build-for-rand-paul-campaign-1437127201"
"1590529940-8713","https://www.allsides.com/topics/elections?search=elections&page=37","The evidence doesn't back Democrats' panic that Bernie can't win","https://www.allsides.com/news/2020-02-24-0744/evidence-doesnt-back-democrats-panic-bernie-cant-win","Read full story","https://www.axios.com/bernie-sanders-2020-presidential-election-chances-3459ae66-0aa0-4a53-97f8-732e8cbb5d9f.html"
"1590526237-7873","https://www.allsides.com/topics/elections?search=elections&page=116","Biden Seeks to Fix Criminal Justice Inequalities as Critics Attack His Record","https://www.allsides.com/news/2019-07-23-0715/biden-seeks-fix-criminal-justice-inequalities-critics-attack-his-record","Read full story","https://www.wsj.com/articles/biden-plan-would-focus-on-inequality-in-criminal-justice-system-11563876002"
"1590514389-5168","https://www.allsides.com/topics/elections?search=elections&page=349","Hillary Clinton’s ‘Secret Weapon’ Could Escalate Campaign Rhetoric","https://www.allsides.com/news/2015-12-26-1025/hillary-clinton%E2%80%99s-%E2%80%98secret-weapon%E2%80%99-could-escalate-campaign-rhetoric","Read full story","http://www.wsj.com/articles/hillary-clintons-secret-weapon-could-escalate-campaign-rhetoric-1451082017"
"1590528996-8509","https://www.allsides.com/topics/elections?search=elections&page=56","Democrats take on Trump, each other before Iowa","https://www.allsides.com/news/2020-01-31-0800/democrats-take-trump-each-other-iowa","Read full story","https://www.axios.com/2020-democrats-iowa-closing-arguments-922bbedb-5f5c-4d91-ba64-bc72356f76d6.html"
"1590527498-8174","https://www.allsides.com/topics/elections?search=elections&page=89","Nine U.S. Democratic presidential hopefuls to tackle LGBTQ issues at televised forum","https://www.allsides.com/news/2019-10-10-0845/nine-us-democratic-presidential-hopefuls-tackle-lgbtq-issues-televised-forum","Read full story","https://www.reuters.com/article/us-usa-election-lgbt/nine-u-s-democratic-presidential-hopefuls-to-tackle-lgbtq-issues-at-televised-forum-idUSKBN1WP20A"
"1590518307-6014","https://www.allsides.com/topics/elections?search=elections&page=278","Donald Trump revokes Washington Post press access","https://www.allsides.com/news/2016-06-15-0711/donald-trump-revokes-washington-post-press-access","Read full story","http://www.csmonitor.com/USA/Politics/2016/0614/Donald-Trump-revokes-Washington-Post-press-access-video"
"1590519992-6392","https://www.allsides.com/topics/elections?search=elections&page=247","Republican friendships shatter over Trump","https://www.allsides.com/news/2016-09-19-0656/republican-friendships-shatter-over-trump","Read full story","http://thehill.com/homenews/campaign/296331-republican-friendships-shatter-over-trump"
"1590529692-8656","https://www.allsides.com/topics/elections?search=elections&page=43","Bloomberg Gets Tough On Wall Street With Proposals That Echo Progressive Rivals’ Plans","https://www.allsides.com/news/2020-02-18-1223/bloomberg-gets-tough-wall-street-proposals-echo-progressive-rivals-plans","Read full story","https://www.forbes.com/sites/sergeiklebnikov/2020/02/18/bloomberg-gets-tough-on-wall-street-with-proposals-that-echo-progressive-rivals-plans/#224708f1a25e"
"1590530336-8818","https://www.allsides.com/topics/elections?search=elections&page=28","What Went Down On Super Tuesday","https://www.allsides.com/news/2020-03-04-0334/what-went-down-super-tuesday","Read full story","https://fivethirtyeight.com/live-blog/super-tuesday/"
"1590523651-7260","https://www.allsides.com/topics/elections?search=elections&page=169","In Governors' Elections This Year, Republicans Have A Lot To Lose","https://www.allsides.com/news/2018-11-02-0820/governors-elections-year-republicans-have-lot-lose","Read full story","https://www.npr.org/2018/11/02/660269022/in-governors-elections-this-year-republicans-have-a-lot-to-lose"
"1590525329-7644","https://www.allsides.com/topics/elections?search=elections&page=135","Buttigieg Leans In on His Military Service","https://www.allsides.com/news/2019-05-20-0815/buttigieg-leans-his-military-service","Read full story","https://www.wsj.com/articles/buttigieg-leans-in-on-his-military-service-11558357127"
"1590512440-4710","https://www.allsides.com/topics/elections?search=elections&page=371","Clinton Accelerates Fundraising Efforts for Primaries in Presidential Bid","https://www.allsides.com/news/2015-05-02-1230/clinton-accelerates-fundraising-efforts-primaries-presidential-bid","Read full story","http://www.wsj.com/articles/clinton-accelerates-fundraising-efforts-for-primaries-in-presidential-bid-1430521475"
"1590525571-7705","https://www.allsides.com/topics/elections?search=elections&page=130","Bullock says he's 'awfully excited' about endorsement from Tester","https://www.allsides.com/news/2019-06-09-0932/bullock-says-hes-awfully-excited-about-endorsement-tester","Read full story","https://thehill.com/homenews/campaign/447631-bullock-says-hes-awfully-excited-about-endorsement-from-tester"
"1590528141-8316","https://www.allsides.com/topics/elections?search=elections&page=75","Democrats See Impeachment Votes Used Against Them in 2020 Campaigns","https://www.allsides.com/news/2019-11-19-0642/democrats-see-impeachment-votes-used-against-them-2020-campaigns","Read full story","https://www.wsj.com/articles/democrats-see-impeachment-votes-used-against-them-in-2020-campaigns-11574098190"
"1590527936-8276","https://www.allsides.com/topics/elections?search=elections&page=79","The Democratic freak-out over Warren has begun","https://www.allsides.com/news/2019-11-08-1059/democratic-freak-out-over-warren-has-begun","Read full story","https://www.csmonitor.com/USA/Politics/Politics-Watch/2019/1107/The-Democratic-freak-out-over-Warren-has-begun"
"1590512207-4651","https://www.allsides.com/topics/elections?search=elections&page=374","How Candidates Announce Can Say A Lot About Their Campaigns","https://www.allsides.com/news/2015-04-14-1254/how-candidates-announce-can-say-lot-about-their-campaigns","Read full story","http://www.npr.org/blogs/itsallpolitics/2015/04/14/399595210/how-a-candidate-announces-can-say-a-lot-about-their-campaign"
"1590525846-7774","https://www.allsides.com/topics/elections?search=elections&page=125","All eyes on faltering Biden ahead of first debate","https://www.allsides.com/news/2019-06-24-0629/all-eyes-faltering-biden-ahead-first-debate","Read full story","https://thehill.com/homenews/the-memo/449811-the-memo-all-eyes-on-faltering-biden-ahead-of-first-debate"
"1590505067-3113","https://www.allsides.com/topics/elections?search=elections&page=477","Romney Faces Latino Challenge","https://www.allsides.com/news/05252012-0632/romney-faces-latino-challenge","Read full story","http://online.wsj.com/article/SB10001424052702304065704577422672696902782.html?mod=WSJ__MIDDLESecondStories"
"1590520240-6454","https://www.allsides.com/topics/elections?search=elections&page=242","Stakes Rise for Mike Pence in Vice-Presidential Debate","https://www.allsides.com/news/2016-10-03-0847/stakes-rise-mike-pence-vice-presidential-debate","Read full story","http://www.wsj.com/articles/stakes-rise-for-mike-pence-in-vice-presidential-debate-1475451641"
"1590530654-8901","https://www.allsides.com/topics/elections?search=elections&page=20","Ohio postpones Democratic primary, Florida workers a no-show","https://www.allsides.com/news/2020-03-17-0806/ohio-postpones-democratic-primary-florida-workers-no-show","Read full story","https://apnews.com/87b33645ee45b69a953e5a45a95698d6"
"1590524969-7567","https://www.allsides.com/topics/elections?search=elections&page=142","‘Bernie or Bust’ Voters Create Predicament for Democrats in 2020","https://www.allsides.com/news/2019-04-17-0700/%E2%80%98bernie-or-bust%E2%80%99-voters-create-predicament-democrats-2020","Read full story","https://www.bloomberg.com/news/articles/2019-04-17/-bernie-or-bust-voters-create-predicament-for-democrats-in-2020?srnd=politics-vp"
"1590511692-4509","https://www.allsides.com/topics/elections?search=elections&page=380","Huckabee to Mull Another Presidential Bid","https://www.allsides.com/news/2015-01-04-0827/huckabee-mull-another-presidential-bid","Read full story","http://www.wsj.com/articles/huckabee-to-mull-another-presidential-bid-1420334415"
"1590509720-4005","https://www.allsides.com/topics/elections?search=elections&page=407","House race: Mark Sanford win crushes Democrats' hope of red-state toehold","https://www.allsides.com/news/2013-05-23-0913/house-race-mark-sanford-win-crushes-democrats-hope-red-state-toehold","Read full story","http://www.csmonitor.com/USA/Elections/House/2013/0508/House-race-Mark-Sanford-win-crushes-Democrats-hope-of-red-state-toehold?nav=87-frontpage-entryNineItem"
"1590505278-3144","https://www.allsides.com/topics/elections?search=elections&page=471","Romney's Fundraising Topped Obama's in May","https://www.allsides.com/news/06072012-1141/romneys-fundraising-topped-obamas-may","Read full story","http://online.wsj.com/article/SB10001424052702303753904577452244035844440.html?mod=WSJ_Election_MIDDLETopStories"
"1590525822-7766","https://www.allsides.com/topics/elections?search=elections&page=125","How Roy Moore Could Actually Win Alabama’s Republican Senate Primary","https://www.allsides.com/news/2019-06-21-1140/how-roy-moore-could-actually-win-alabama%E2%80%99s-republican-senate-primary","Read full story","https://fivethirtyeight.com/features/how-roy-moore-could-actually-win-alabamas-republican-senate-primary/"
"1590523890-7301","https://www.allsides.com/topics/elections?search=elections&page=165","Midterms: The winners and losers","https://www.allsides.com/news/2018-11-07-0430/midterms-winners-and-losers","Read full story","https://thehill.com/homenews/campaign/415440-midterms-the-winners-and-losers"
"1590507768-3568","https://www.allsides.com/topics/elections?search=elections&page=430","Romney Forgoes Full Charity Tax Break for 13% 2011 Rate","https://www.allsides.com/news/2012-09-22-1138/romney-forgoes-full-charity-tax-break-13-2011-rate","Read full story","http://www.bloomberg.com/news/2012-09-21/mitt-romney-paid-14-1-federal-tax-rate-in-2011-campaign-says.html"
"1590530487-8856","https://www.allsides.com/topics/elections?search=elections&page=24","Joe Biden: Michigan, put your faith in Team Joe","https://www.allsides.com/news/2020-03-09-1949/joe-biden-michigan-put-your-faith-team-joe","Read full story","https://www.detroitnews.com/story/opinion/2020/03/08/joe-biden-michigan-put-your-faith-team-joe/4994958002/"
"1590515788-5472","https://www.allsides.com/topics/elections?search=elections&page=327","Donald Trump’s Free Media Coverage Prompts Rivals to Adjust","https://www.allsides.com/news/2016-02-28-1119/donald-trump%E2%80%99s-free-media-coverage-prompts-rivals-adjust","Read full story","http://www.wsj.com/articles/donald-trumps-free-media-coverage-prompts-rivals-to-adjust-1456531523"
"1590515547-5413","https://www.allsides.com/topics/elections?search=elections&page=332","Next Task for Clinton, Sanders: Securing the Minority Vote","https://www.allsides.com/news/2016-02-11-0808/next-task-clinton-sanders-securing-minority-vote","Read full story","http://www.wsj.com/articles/questions-dog-democrats-after-new-hampshire-presidential-primary-1455151840"
"1590529040-8518","https://www.allsides.com/topics/elections?search=elections&page=55","As Democrats fight for Iowa, Bloomberg makes a play for delegate-rich California","https://www.allsides.com/news/2020-02-03-0639/democrats-fight-iowa-bloomberg-makes-play-delegate-rich-california","Read full story","https://www.reuters.com/article/us-usa-election-bloomberg/as-democrats-fight-for-iowa-bloomberg-makes-a-play-for-delegate-rich-california-idUSKBN1ZX1DH"
"1590515748-5463","https://www.allsides.com/topics/elections?search=elections&page=328","Analysis: Donald Trump does the 'impossible.' Again","https://www.allsides.com/news/2016-02-24-1237/analysis-donald-trump-does-impossible-again","Read full story","http://www.usatoday.com/story/news/politics/elections/2016/02/24/analysis-donald-trump-does-impossible-again/80843932/"
"1590531406-9105","https://www.allsides.com/topics/elections?search=elections&page=1","Biden: If you can’t choose me over Trump, ‘you ain’t black’","https://www.allsides.com/news/2020-05-22-0938/biden-if-you-can-t-choose-me-over-trump-you-ain-t-black","Read full story","https://apnews.com/0f8813ff34ac85bb4ce928ffd2265c96"
"1590527264-8110","https://www.allsides.com/topics/elections?search=elections&page=94","Israeli election too close to call: exit polls","https://www.allsides.com/news/2019-09-18-1120/israeli-election-too-close-call-exit-polls","Read full story","https://www.reuters.com/article/us-israel-election-polls/israeli-election-too-close-to-call-exit-polls-idUSKBN1W22D9"
"1590516192-5549","https://www.allsides.com/topics/elections?search=elections&page=320","Poll Finds Kasich, Rubio Moving in Opposite Directions","https://www.allsides.com/news/2016-03-13-1113/poll-finds-kasich-rubio-moving-opposite-directions","Read full story","http://www.wsj.com/articles/poll-finds-kasich-rubio-moving-in-opposite-directions-1457874084"
"1590520649-6549","https://www.allsides.com/topics/elections?search=elections&page=234","Donald Trump Says He Will Win on Surge of Silent Supporters","https://www.allsides.com/news/2016-10-17-0742/donald-trump-says-he-will-win-surge-silent-supporters","Read full story","http://www.wsj.com/articles/donald-trump-says-he-will-win-on-surge-of-silent-supporters-1476664463"
"1590519101-6198","https://www.allsides.com/topics/elections?search=elections&page=264","Some Bernie Sanders Supporters Finding A New Home Within The Green Party","https://www.allsides.com/news/2016-08-06-1107/some-bernie-sanders-supporters-finding-new-home-within-green-party","Read full story","http://www.npr.org/2016/08/06/488966647/some-bernie-sanders-supporters-finding-a-new-home-within-the-green-party"
"1590513770-5039","https://www.allsides.com/topics/elections?search=elections&page=355","Election 2015 Highlights: Who Won, Who Lost?","https://www.allsides.com/news/2015-11-04-0757/election-2015-highlights-who-won-who-lost","Read full story","http://blogs.wsj.com/washwire/2015/11/04/election-2015-highlights-who-won-who-lost/"
"1590526003-7815","https://www.allsides.com/topics/elections?search=elections&page=121","Taking on Biden, Kamala Harris Makes Her Mark","https://www.allsides.com/news/2019-06-28-0733/taking-biden-kamala-harris-makes-her-mark","Read full story","https://www.wsj.com/articles/taking-on-biden-harris-makes-her-mark-11561714204?mod=hp_lead_pos5"
"1590523552-7235","https://www.allsides.com/topics/elections?search=elections&page=171","Supreme Court turns away Pennsylvania electoral map dispute","https://www.allsides.com/news/2018-10-30-1024/supreme-court-turns-away-pennsylvania-electoral-map-dispute","Read full story","https://www.reuters.com/article/us-usa-court-gerrymandering/supreme-court-turns-away-pennsylvania-electoral-map-dispute-idUSKCN1N31PC"
"1590513995-5090","https://www.allsides.com/topics/elections?search=elections&page=353","Paris Tragedy Could Shake Up 2016 Race","https://www.allsides.com/news/2015-11-16-0921/paris-tragedy-could-shake-2016-race","Read full story","http://www.wsj.com/articles/paris-tragedy-could-shake-up-2016-race-1447634630"
"1590526853-8023","https://www.allsides.com/topics/elections?search=elections&page=103","Biden seen as weak front-runner as 2020 U.S. Democratic race heats up","https://www.allsides.com/news/2019-09-02-0546/biden-seen-weak-front-runner-2020-us-democratic-race-heats","Read full story","https://www.reuters.com/article/us-usa-election-democrats-analysis/biden-seen-as-weak-front-runner-as-2020-u-s-democratic-race-heats-up-idUSKCN1VN0WH"
"1590528577-8423","https://www.allsides.com/topics/elections?search=elections&page=65","Netanyahu Touts Trump Ties in Bid to Woo Right-Wing Voters","https://www.allsides.com/news/2019-12-27-0702/netanyahu-touts-trump-ties-bid-woo-right-wing-voters","Read full story","https://www.wsj.com/articles/netanyahu-touts-trump-ties-in-bid-to-woo-right-wing-voters-11577456079"
"1590509843-4042","https://www.allsides.com/topics/elections?search=elections&page=405","Massachusetts Senate race called 'toss up': Could GOP surprise again?","https://www.allsides.com/news/2013-05-31-1341/massachusetts-senate-race-called-toss-could-gop-surprise-again","Read full story","http://www.csmonitor.com/USA/DC-Decoder/2013/0531/Massachusetts-Senate-race-called-toss-up-Could-GOP-surprise-again"
