web-scraper-order,web-scraper-start-url,title,title-href,link,link-href
"1590500697-2277","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=44","Bipartisan breakthrough? Pols unveil 'Back to Work' plan for reopening economy with emphasis on mass testing","https://www.allsides.com/news/2020-04-20-0634/bipartisan-breakthrough-pols-unveil-back-work-plan-reopening-economy-emphasis","Read full story","https://www.foxnews.com/politics/bipartisan-reopening-economy-safely"
"1590495404-1141","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=118","'Rapidly changing situation': CDC monitoring 63 patients in 22 states for possible coronavirus","https://www.allsides.com/news/2020-01-24-1114/rapidly-changing-situation-cdc-monitoring-63-patients-22-states-possible","Read full story","https://www.washingtonexaminer.com/news/cdc-monitoring-63-patients-in-22-states-for-coronavirus-and-expecting-more"
"1590496793-1472","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=96","DNC chair urges states to continue with primaries as scheduled despite social distancing guidance","https://www.allsides.com/news/2020-03-18-0728/dnc-chair-urges-states-continue-primaries-scheduled-despite-social-distancing","Read full story","https://www.theblaze.com/news/dnc-chair-urges-states-to-continue-with-primaries-as-scheduled-despite-social-distancing-guidance"
"1590500203-2170","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=50","'In the time of pandemic' - was this poem written in 1869 and reprinted during the Spanish influenza?","https://www.allsides.com/news/2020-04-14-1550/time-pandemic-was-poem-written-1869-and-reprinted-during-spanish-influenza","Read full story","https://checkyourfact.com/2020/04/14/fact-check-poem-time-pandemic-catherine-o-meara/"
"1590501557-2454","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=33","Have Nearly 90 Percent of Intubated Coronavirus Patients in New York Died?","https://www.allsides.com/news/2020-04-27-1121/have-nearly-90-percent-intubated-coronavirus-patients-new-york-died","Read full story","https://factcheck.thedispatch.com/p/have-nearly-90-percent-of-intubated"
"1590499975-2126","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=53","Governors, White House Race to Reopen America","https://www.allsides.com/news/2020-04-16-0622/governors-white-house-race-reopen-america","Read full story","https://www.breitbart.com/politics/2020/04/13/governors-white-house-race-to-reopen-america/"
"1590499650-2061","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=57","Senate Dems Block Emergency Relief for Small Businesses","https://www.allsides.com/news/2020-04-09-1505/senate-dems-block-emergency-relief-small-businesses","Read full story","https://freebeacon.com/coronavirus/senate-dems-block-emergency-relief-for-small-businesses/"
"1590502170-2572","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=26","China Concealed Severity of Virus to Hoard Supplies, DHS Report Concludes","https://www.allsides.com/news/2020-05-04-0918/china-concealed-severity-virus-hoard-supplies-dhs-report-concludes","Read full story","https://www.nationalreview.com/news/china-concealed-severity-of-virus-to-hoard-supplies-dhs-report-concludes/"
"1590497214-1571","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=89","Gun-Rights Group Files Suit Challenging Coronavirus Shutdown","https://www.allsides.com/news/2020-03-22-1912/gun-rights-group-files-suit-challenging-coronavirus-shutdown","Read full story","https://freebeacon.com/issues/gun-rights-group-files-suit-challenging-coronavirus-shutdown/"
"1590497682-1690","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=82","Did I already have coronavirus? Experts say maybe, but it doesn’t mean you’re immune","https://www.allsides.com/news/2020-03-25-1929/did-i-already-have-coronavirus-experts-say-maybe-it-doesn-t-mean-you-re-immune","Read full story","https://www.ocregister.com/2020/03/24/wait-did-i-already-have-coronavirus-experts-say-maybe-but-it-doesnt-necessarily-mean-youre-immune/"
"1590499103-1963","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=64","In defense of Andrew Yang","https://www.allsides.com/news/2020-04-06-1314/defense-andrew-yang","Read full story","https://spectator.us/andrew-yang-right-america-asians-racism-coronavirus/"
"1590502729-2682","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=19","Trump praises 'character, courage and compassion' of the nation's moms","https://www.allsides.com/news/2020-05-10-0927/trump-praises-character-courage-and-compassion-nations-moms","Read full story","https://www.washingtontimes.com/news/2020/may/10/donald-trump-on-mothers-day-praises-character-cour/"
"1590501375-2413","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=36","Social Distancing Isn’t a Religion","https://www.allsides.com/news/2020-04-24-0729/social-distancing-isn-t-religion","Read full story","https://www.nationalreview.com/2020/04/coronavirus-restrictions-identical-lockdowns-not-needed-everywhere/#slide-1"
"1590503720-2933","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=6","The Hydroxychloroquine Meltdown","https://www.allsides.com/news/2020-05-19-1925/hydroxychloroquine-meltdown","Read full story","https://www.nationalreview.com/2020/05/the-hydroxychloroquine-meltdown/"
"1590501625-2471","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=33","“People Are Dying!… I Believe This Is About Money!” – Nevada Doctors Sue Democrat Governor Over Hydroxychloroquine Ban (VIDEO)","https://www.allsides.com/news/2020-04-28-0651/people-are-dying-i-believe-about-money-nevada-doctors-sue-democrat-governor","Read full story","https://www.thegatewaypundit.com/2020/04/people-dying-believe-money-nevada-doctors-sue-democrat-governor-hydroxychloroquine-ban-video/"
"1590501973-2535","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=28","White House blocks Fauci from testifying before Congress, claims it would be ‘counterproductive’","https://www.allsides.com/news/2020-05-02-0325/white-house-blocks-fauci-testifying-congress-claims-it-would-be","Read full story","https://www.foxnews.com/politics/white-house-blocks-fauci-from-testifying-before-congress-counterproductive"
"1590502518-2644","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=21","Texas Governor Calls for the Release of Salon Owner Jailed Defying Coronavirus Restrictions","https://www.allsides.com/news/2020-05-06-1536/texas-governor-calls-release-salon-owner-jailed-defying-coronavirus","Read full story","https://ijr.org/texas-governor-release-salon-owner-jailed-defying-restrictions/"
"1590502371-2612","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=23","What Are We Trying to Accomplish With Coronavirus Policy?","https://www.allsides.com/news/2020-05-06-0709/what-are-we-trying-accomplish-coronavirus-policy","Read full story","https://townhall.com/columnists/benshapiro/2020/05/06/what-are-we-trying-to-accomplish-with-coronavirus-policy-n2568228"
"1590503265-2802","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=12","Retail sales crater a record 16.4% in April amid coronavirus lockdowns and spending slump","https://www.allsides.com/news/2020-05-15-0634/retail-sales-crater-record-164-april-amid-coronavirus-lockdowns-and-spending","Read full story","https://www.marketwatch.com/story/retail-sales-crater-record-16-in-april-amid-coronavirus-lockdowns-and-spending-slump-2020-05-15"
"1590498802-1912","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=68","AOC wants coronavirus reparations for minorities: 'Inequality is a comorbidity'","https://www.allsides.com/news/2020-04-03-1111/aoc-wants-coronavirus-reparations-minorities-inequality-comorbidity","Read full story","https://www.washingtontimes.com/news/2020/apr/3/alexandria-ocasio-cortez-wants-covid-19-reparation/"
"1590496739-1461","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=97","What’s in the Trump Administration’s $1 Trillion Stimulus Plan","https://www.allsides.com/news/2020-03-19-0842/what-s-trump-administration-s-1-trillion-stimulus-plan","Read full story","http://www.thefiscaltimes.com/2020/03/18/What-s-Trump-Administration-s-1-Trillion-Stimulus-Plan"
"1590503314-2821","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=11","Did Dr. Fauci Disagree With Trump’s Decision to Curtail Travel From China?","https://www.allsides.com/news/2020-05-15-1255/did-dr-fauci-disagree-trump-s-decision-curtail-travel-china","Read full story","https://factcheck.thedispatch.com/p/did-dr-fauci-disagree-with-trumps"
"1590500559-2244","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=46","Tucker Carlson Shows How Media And Democrats Appear To Be Parroting Chinese Propaganda","https://www.allsides.com/news/2020-04-17-2354/tucker-carlson-shows-how-media-and-democrats-appear-be-parroting-chinese","Read full story","https://www.dailywire.com/news/tucker-carlson-shows-how-media-and-democrats-appear-to-be-parroting-chinese-propaganda"
"1590495973-1276","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=108","Dr. Robert Siegel: Coronavirus response requires several hundred million test kits – a massive increase","https://www.allsides.com/news/2020-03-11-0637/dr-robert-siegel-coronavirus-response-requires-several-hundred-million-test","Read full story","https://www.foxnews.com/opinion/dr-robert-siegel-coronavirus-response-requires-several-hundred-million-test-kits-a-massive-increase"
"1590497752-1707","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=81","Don’t Call It a Stimulus","https://www.allsides.com/news/2020-03-26-0645/don-t-call-it-stimulus","Read full story","https://www.nationalreview.com/2020/03/dont-call-it-a-stimulus/?itm_campaign=headline-testing-dont-call-it-a-stimulus&itm_medium=headline&itm_source=nationalreview&itm_content=Don%E2%80%99t%20Call%20It%20a%20Stimulus&itm_term=Don%E2%80%99t%20Call%20It%20a%20Stimulus"
"1590500835-2304","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=43","‘confusing’ small-business loan program needs to change to provide a lifeline to ailing restaurants","https://www.allsides.com/news/2020-04-20-1033/confusing-small-business-loan-program-needs-change-provide-lifeline-ailing","Read full story","https://www.marketwatch.com/story/shake-shack-says-confusing-small-business-loan-program-needs-to-change-to-provide-a-lifeline-to-ailing-restaurants-2020-04-20"
"1590498876-1928","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=67","‘He’s not smart’: Leaked memo reveals Amazon’s plans to smear fired warehouse worker","https://www.allsides.com/news/2020-04-03-2259/he-s-not-smart-leaked-memo-reveals-amazon-s-plans-smear-fired-warehouse-worker","Read full story","https://nypost.com/2020/04/02/amazon-execs-discussed-plans-to-smear-worker-report/"
"1590499227-1987","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=62","Trump’s personal stake in the malaria-drug maker Sanofi could be as small as $99","https://www.allsides.com/news/2020-04-07-1002/trump-s-personal-stake-malaria-drug-maker-sanofi-could-be-small-99","Read full story","https://www.marketwatch.com/story/trumps-personal-stake-in-the-malaria-drug-maker-sanofi-could-be-as-small-as-99-2020-04-07"
"1590496864-1486","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=95","Clinical Trial Raises Hopes That Malaria Drug Could Be Coronavirus Cure","https://www.allsides.com/news/2020-03-18-1616/clinical-trial-raises-hopes-malaria-drug-could-be-coronavirus-cure","Read full story","https://dailycaller.com/2020/03/18/hydroxychloroquine-coronavirus-covid19-cure-study/"
"1590497793-1717","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=80","'I'd Call It a Miracle': South Florida Man Believes Anti-Malaria Drug Saved His Life","https://www.allsides.com/news/2020-03-26-1208/id-call-it-miracle-south-florida-man-believes-anti-malaria-drug-saved-his-life","Read full story","https://www1.cbn.com/cbnnews/us/2020/march/id-call-it-a-miracle-south-florida-man-believes-anti-malaria-drug-saved-his-life"
"1590503048-2738","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=15","Kayleigh McEnany Fact Checks Elizabeth Warren's Bogus Wuhan Coronavirus Numbers","https://www.allsides.com/news/2020-05-13-0651/kayleigh-mcenany-fact-checks-elizabeth-warrens-bogus-wuhan-coronavirus-numbers","Read full story","https://townhall.com/tipsheet/katiepavlich/2020/05/13/kayleigh-mceneny-fact-checks-elizabeth-warrens-bogus-wuhan-coronavirus-numbers-n2568674"
"1590501202-2378","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=38","Texas judge’s 30-day coronavirus mask order blasted as 'ultimate government overreach'","https://www.allsides.com/news/2020-04-23-0622/texas-judge-s-30-day-coronavirus-mask-order-blasted-ultimate-government","Read full story","https://www.foxnews.com/politics/texas-judges-30-day-coronavirus-mask-order-blasted-as-ultimate-government-overreach"
"1590502875-2710","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=17","Federal and State Governments Have Less Control Over Shutdowns Than They Think","https://www.allsides.com/news/2020-05-12-0500/right-applauds-decision-drop-charges","Read full story","https://reason.com/2020/05/11/federal-and-state-governments-have-less-control-over-shutdowns-than-they-think/"
"1590496167-1323","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=105","Another bloodbath on Wall Street as coronavirus spreads alarm through economy","https://www.allsides.com/news/2020-03-12-1550/another-bloodbath-wall-street-coronavirus-spreads-alarm-through-economy","Read full story","https://www.washingtontimes.com/news/2020/mar/12/another-bloodbath-wall-street-coronavirus-spreads-/"
"1590501867-2519","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=30","Florida threatened with lawsuit over cancellation of online concealed carry applications","https://www.allsides.com/news/2020-04-30-1334/florida-threatened-lawsuit-over-cancellation-online-concealed-carry","Read full story","https://www.washingtontimes.com/news/2020/apr/30/florida-threatened-lawsuit-over-cancellation-onlin/"
"1590495662-1207","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=113","Trump donates $100K paycheck to coronavirus fight","https://www.allsides.com/news/2020-03-03-1714/trump-donates-100k-paycheck-coronavirus-fight","Read full story","https://nypost.com/2020/03/03/trump-donates-100k-paycheck-to-coronavirus-fight/"
"1590496948-1509","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=93","Donald Trump: American ‘Corrupt Media’ Siding with China","https://www.allsides.com/news/2020-03-19-1757/donald-trump-american-corrupt-media-siding-china","Read full story","https://www.breitbart.com/politics/2020/03/19/donald-trump-american-corrupt-media-media-siding-with-china/"
"1590502349-2608","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=23","Mike Pence: Couldn't be more proud of DOJ for standing with Virginia church","https://www.allsides.com/news/2020-05-06-0648/mike-pence-couldnt-be-more-proud-doj-standing-virginia-church","Read full story","https://www.washingtontimes.com/news/2020/may/6/mike-pence-couldnt-be-more-proud-doj-standing-virg/"
"1590496813-1477","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=96","Dow tumbles more than 1,300 points amid questions whether government action on coronavirus is sufficient","https://www.allsides.com/news/2020-03-18-1013/dow-tumbles-more-1300-points-amid-questions-whether-government-action","Read full story","https://www.marketwatch.com/story/dow-futures-tumble-amid-uncertainty-on-whether-governments-are-doing-enough-to-fight-coronavirus-2020-03-18?mod=home-page"
"1590497766-1711","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=81","A truly awful idea: Some liberals would pull plug on Trump’s briefings","https://www.allsides.com/news/2020-03-26-0931/truly-awful-idea-some-liberals-would-pull-plug-trump-s-briefings","Read full story","https://www.foxnews.com/media/a-truly-awful-idea-some-liberals-would-pull-plug-on-trumps-briefings"
"1590497396-1626","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=86","Pennsylvania Supreme Court clears way for the governor to shut down gun stores indefinitely, citing the coronavirus","https://www.allsides.com/news/2020-03-24-1005/pennsylvania-supreme-court-clears-way-governor-shut-down-gun-stores","Read full story","https://www.theblaze.com/news/pennsylvaniapennsylvania-shuts-down-gun-stores-coronavirus"
"1590497569-1664","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=83","Joe Biden fails to lead from his basement","https://www.allsides.com/news/2020-03-25-1025/joe-biden-fails-lead-his-basement","Read full story","https://www.washingtonexaminer.com/opinion/joe-biden-fails-to-lead-from-his-basement-during-coronavirus"
"1590498591-1869","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=70","Trump says he can’t confirm China’s coronavirus case numbers, warns of 'horrific' days to come","https://www.allsides.com/news/2020-04-02-0649/trump-says-he-can-t-confirm-china-s-coronavirus-case-numbers-warns-horrific","Read full story","https://www.foxnews.com/politics/trump-says-he-cant-confirm-chinas-coronavirus-case-numbers-amid-accusations-of-underreporting-we-really-dont-know"
"1590495885-1254","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=110","I Fear the Coronavirus","https://www.allsides.com/news/2020-03-10-0554/i-fear-coronavirus","Read full story","https://www.nationalreview.com/2020/03/coronavirus-reasons-to-worry/#slide-1"
"1590501936-2529","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=29","Poll: Two-Thirds of Americans Uncomfortable Returning to Work","https://www.allsides.com/news/2020-05-01-1036/poll-two-thirds-americans-uncomfortable-returning-work","Read full story","https://www.newsmax.com/us/economy-reopen-return-to-work-jobs/2020/05/01/id/965641/"
"1590502716-2680","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=19","Hollywood moms share advice on how to celebrate Mother’s Day while social distancing","https://www.allsides.com/news/2020-05-10-0848/hollywood-moms-share-advice-how-celebrate-mother-s-day-while-social-distancing","Read full story","https://www.foxnews.com/entertainment/hollywood-moms-advice-mothers-day-social-distancing"
"1590497009-1526","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=92","Americans May Rebel Against Long Coronavirus War","https://www.allsides.com/news/2020-03-20-0916/americans-may-rebel-against-long-coronavirus-war","Read full story","https://www.newsmax.com/patrickbuchanan/wartime-president-self-isolation/2020/03/20/id/959185/"
"1590498497-1850","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=72","‘You’re Not Funny’: Coronavirus-Stricken Chris Cuomo, Don Lemon Banter As One Anchor Tears Up","https://www.allsides.com/news/2020-04-01-0939/cnn-hosts-chris-cuomo-and-don-lemon-joked-each-other-about-cuomo-s-coronavirus","Read full story","https://dailycaller.com/2020/04/01/cnn-chris-cuomo-coronavirus-don-lemon/"
"1590495487-1165","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=115","Sen. Josh Hawley Introduces Bill That Would Help Americans Protect Themselves From Coronavirus","https://www.allsides.com/news/2020-02-27-0640/sen-josh-hawley-introduces-bill-would-help-americans-protect-themselves","Read full story","https://dailycaller.com/2020/02/27/hawley-introduces-bill-help-americans-coronavirus/"
"1590500537-2237","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=46","How States Can Make Voting by Mail Easier and Avoid Election Chaos","https://www.allsides.com/news/2020-04-17-1555/how-states-can-make-voting-mail-easier-and-avoid-election-chaos","Read full story","https://thedispatch.com/p/how-states-can-make-voting-by-mail"
"1590502988-2730","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=16","'We’re winning': Biden insists his basement campaign is working","https://www.allsides.com/news/2020-05-12-1355/we-re-winning-biden-insists-his-basement-campaign-working","Read full story","https://www.washingtonexaminer.com/news/were-winning-biden-insists-his-basement-campaign-is-working"
"1590497176-1563","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=90","Mike and Karen Pence Test Negative for Coronavirus","https://www.allsides.com/news/2020-03-22-1145/mike-and-karen-pence-test-negative-coronavirus","Read full story","https://www.breitbart.com/politics/2020/03/21/mike-and-karen-pence-test-negative-for-coronavirus/"
"1590497596-1673","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=83","Did the 2009 Swine Flu Kill 18,000 Americans?","https://www.allsides.com/news/2020-03-25-1523/did-2009-swine-flu-kill-18000-americans","Read full story","https://checkyourfact.com/2020/03/25/fact-check-swine-flu-kill-18000-americans/"
"1590496560-1425","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=99","Kentucky becomes latest state to delay primary due to coronavirus","https://www.allsides.com/news/2020-03-16-1622/kentucky-becomes-latest-state-delay-primary-due-coronavirus","Read full story","https://www.washingtonexaminer.com/news/kentucky-becomes-latest-state-to-delay-primary-due-to-coronavirus"
"1590503012-2732","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=15","In the Age of Coronavirus, Whom Can You Trust?","https://www.allsides.com/news/2020-05-12-1700/age-coronavirus-whom-can-you-trust","Read full story","https://thedispatch.com/p/in-the-age-of-coronavirus-who-can"
"1590498367-1821","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=74","Nancy Pelosi blames Trump for coronavirus deaths. But footage shows she downplayed virus after Trump took action.","https://www.allsides.com/news/2020-03-31-0906/nancy-pelosi-blames-trump-coronavirus-deaths-footage-shows-she-downplayed-virus","Read full story","https://www.theblaze.com/news/pelosi-blames-trump-for-coronavirus-deaths-but-footage-shows-she-downplayed-virus-after-trump-took-action"
"1590500445-2220","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=47","The Coronavirus Has Exposed Governmental Failures. It Might Also Offer Hope for Change.","https://www.allsides.com/news/2020-04-17-0723/coronavirus-has-exposed-governmental-failures-it-might-also-offer-hope-change","Read full story","https://reason.com/2020/04/17/the-coronavirus-has-exposed-governmental-failures-it-might-also-offer-hope-for-change/"
"1590500652-2267","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=45","Nancy Pelosi says agreement on small business relief 'will be soon'","https://www.allsides.com/news/2020-04-19-1000/nancy-pelosi-says-agreement-small-business-relief-will-be-soon","Read full story","https://www.foxnews.com/media/nancy-pelosi-chris-wallace-small-business-relief-coronavirus-fox-news-sunday"
"1590497276-1593","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=88","The Comprehensive Timeline of China’s COVID-19 Lies","https://www.allsides.com/news/2020-03-23-1109/comprehensive-timeline-china-s-covid-19-lies","Read full story","https://www.nationalreview.com/the-morning-jolt/chinas-devastating-lies/"
"1590501989-2539","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=28","Will the stock market tumble back to its coronavirus lows in March? About 92 years of S&P 500 history says there’s a good chance","https://www.allsides.com/news/2020-05-02-1044/will-stock-market-tumble-back-its-coronavirus-lows-march-about-92-years-sp-500","Read full story","https://www.marketwatch.com/story/will-the-stock-market-tumble-back-to-its-coronavirus-lows-in-march-about-92-years-of-sp-500-history-says-theres-a-good-chance-2020-05-01"
"1590501430-2425","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=35","Coronavirus death toll surpasses 50,000 in US","https://www.allsides.com/news/2020-04-25-0817/coronavirus-death-toll-surpasses-50000-us","Read full story","https://nypost.com/2020/04/24/coronavirus-deaths-surpass-50000-in-us/"
"1590498900-1935","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=66","The Navy Captain and the Coronavirus","https://www.allsides.com/news/2020-04-04-0859/navy-captain-and-coronavirus","Read full story","https://www.wsj.com/articles/the-navy-captain-and-the-coronavirus-11585955473"
"1590501842-2514","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=30","Matt Gaetz Introduces Bill To Deport All Illegal Aliens During Pandemic","https://www.allsides.com/news/2020-04-30-1032/matt-gaetz-introduces-bill-deport-all-illegal-aliens-during-pandemic","Read full story","https://dailycaller.com/2020/04/30/matt-gaetz-deport-illegal-aliens-coronavirus-pandemic-act/"
"1590500007-2132","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=53","Mental Gymnastics: Liberal Magazine Says 'Right-Wing Stunt' Blaming WHO Was Actually Correct","https://www.allsides.com/news/2020-04-13-0726/mental-gymnastics-liberal-magazine-says-right-wing-stunt-blaming-who-was","Read full story","https://townhall.com/tipsheet/elliebufkin/2020/04/13/mental-gymnastics-liberal-magazine-says-right-wing-stunt-to-blame-who-was-actually-correct-n2566792"
"1590499592-2050","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=58","Left-wing UK mayor says Boris Johnson 'completely deserves' coronavirus — and pays big price for her 'deeply offensive' remarks","https://www.allsides.com/news/2020-04-09-0643/left-wing-uk-mayor-says-boris-johnson-completely-deserves-coronavirus-and-pays","Read full story","http://theblaze.com/news/left-wing-uk-mayor-says-boris-johnson-completely-deserves-coronavirus--and-pays-big-price"
"1590495470-1160","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=116","Schumer requests $8.5B to battle coronavirus, rejecting Trump budget demand as inadequate","https://www.allsides.com/news/2020-02-26-0940/schumer-requests-85b-battle-coronavirus-rejecting-trump-budget-demand","Read full story","https://www.washingtonexaminer.com/news/congress/schumer-8-5b-to-battle-coronavirus-rejecting-trump-budget-demand-as-inadequate"
"1590502856-2705","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=17","Trump, Journalists Shred Left-Wing CBS Reporter Weijia Jiang For Behavior During Press Conference","https://www.allsides.com/news/2020-05-11-1705/trump-journalists-shred-left-wing-cbs-reporter-weijia-jiang-behavior-during","Read full story","https://www.dailywire.com/news/trump-journalists-shred-cbs-reporter-weijia-jiang-for-behavior-during-press-conference"
"1590499629-2058","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=58","Knights of Columbus Launch Multi-Million-Dollar Food Bank Delivery Operation During Pandemic","https://www.allsides.com/news/2020-04-09-1033/knights-columbus-launch-multi-million-dollar-food-bank-delivery-operation","Read full story","https://www.breitbart.com/politics/2020/04/07/knights-of-columbus-launch-multi-million-dollar-food-bank-operation/"
"1590495938-1268","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=109","Sanders, Biden campaigns abruptly cancel election-night rallies, citing coronavirus concerns","https://www.allsides.com/news/2020-03-10-1511/sanders-biden-campaigns-abruptly-cancel-election-night-rallies-citing","Read full story","https://www.foxnews.com/politics/bernie-sanders-campaign-cancels-planned-cleveland-rally-hours-beforehand-citing-coronavirus-concerns"
"1590498290-1802","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=75","CBS News Airs Footage Of Italian Hospital While Reporting On New York’s Coronavirus Crisis","https://www.allsides.com/news/2020-03-30-1750/cbs-news-airs-footage-italian-hospital-while-reporting-new-york-s-coronavirus-0","Read full story","https://dailycaller.com/2020/03/30/cbs-news-footage-italian-hospital-report-new-york-coronavirus/"
"1590497939-1746","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=78","I’m retired and claim Social Security — do I still get the $1,200 stimulus check?","https://www.allsides.com/news/2020-03-27-1840/i-m-retired-and-claim-social-security-do-i-still-get-1200-stimulus-check","Read full story","https://www.marketwatch.com/story/im-retired-and-claim-social-security-do-i-still-get-the-1200-stimulus-check-2020-03-27?mod=home-page"
"1590499606-2054","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=58","Weekly jobless claims hit 6.6 million due to coronavirus outbreak, Labor Department says","https://www.allsides.com/news/2020-04-09-0739/weekly-jobless-claims-hit-66-million-due-coronavirus-outbreak-labor-department","Read full story","https://www.washingtontimes.com/news/2020/apr/9/weekly-jobless-claims-hit-66-million-labor-departm/"
"1590495851-1245","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=110","On Coronavirus, Where Are All the Grownups?","https://www.allsides.com/news/2020-03-09-1615/coronavirus-where-are-all-grownups","Read full story","https://www.nationalreview.com/corner/coronavirus-where-are-all-the-grown-ups/"
"1590502160-2569","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=26","Kevin McCarthy, House Republicans lay out priorities for reopening Congress","https://www.allsides.com/news/2020-05-04-0749/kevin-mccarthy-house-republicans-lay-out-priorities-reopening-congress","Read full story","https://www.washingtontimes.com/news/2020/may/4/kevin-mccarthy-house-republicans-lay-out-prioritie/"
"1590500916-2319","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=41","‘It’s a Free Country, Brother’","https://www.allsides.com/news/2020-04-21-0637/it-s-free-country-brother","Read full story","https://www.nationalreview.com/2020/04/coronavirus-crisis-bill-of-rights-protects-freedoms/"
"1590498005-1760","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=77","Will COVID-19 Mark the End of European Liberalism?","https://www.allsides.com/news/2020-03-27-2336/will-covid-19-mark-end-european-liberalism","Read full story","https://quillette.com/2020/03/26/will-covid-19-lead-to-the-death-of-liberalism-in-europe/"
"1590500405-2212","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=48","Gov. Whitmer hit with multiple lawsuits from Michigan residents over 'draconian' pandemic orders","https://www.allsides.com/news/2020-04-16-1938/gov-whitmer-hit-multiple-lawsuits-michigan-residents-over-draconian-pandemic","Read full story","https://www.theblaze.com/news/gov-whitmer-hit-with-multiple-lawsuits-from-michigan-residents-over-draconian-pandemic-orders"
"1590499757-2082","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=56","Most eligible Americans will receive coronavirus aid checks by April 15, Treasury official says","https://www.allsides.com/news/2020-04-11-0840/most-eligible-americans-will-receive-coronavirus-aid-checks-april-15-treasury","Read full story","https://www.foxnews.com/politics/most-americans-receive-coronavirus-checks-april-15"
