web-scraper-order,web-scraper-start-url,title,title-href,link,link-href
"1590515395-5377","https://www.allsides.com/topics/elections?search=elections&page=480","Democrats Walk Out on Another Obama Campaign Stump Speech","https://www.allsides.com/news/2014-10-29-0711/democrats-walk-out-another-obama-campaign-stump-speech","Read full story","http://townhall.com/tipsheet/katiepavlich/2014/10/29/people-walk-out-on-another-obama-campaign-stump-speech-n1911428?utm_source=TopBreakingNewsCarousel&utm_medium=story&utm_campaign=BreakingNewsCarousel"
"1590526424-7922","https://www.allsides.com/topics/elections?search=elections&page=326","TRUMP ERUPTS AS CRUZ SWEEPS COLORADO WITHOUT VOTES","https://www.allsides.com/news/2016-04-11-0917/trump-erupts-cruz-sweeps-colorado-without-votes","Read full story","http://www.wnd.com/2016/04/trump-erupts-as-cruz-sweeps-colorado-without-votes/"
"1590520266-6459","https://www.allsides.com/topics/elections?search=elections&page=415","AP FACT CHECK: The Republican debaters and the facts","https://www.allsides.com/news/2015-11-20-0544/ap-fact-check-republican-debaters-and-facts","Read full story","http://www.foxnews.com/politics/2015/10/29/ap-fact-check-republican-debaters-and-facts/?intcmp=hpbt1"
"1590519405-6246","https://www.allsides.com/topics/elections?search=elections&page=427","Hillary Clinton’s aides relinquish more than 100,000 pages of emails","https://www.allsides.com/news/2015-09-19-1144/hillary-clinton%E2%80%99s-aides-relinquish-more-100000-pages-emails","Read full story","http://www.washingtontimes.com/news/2015/sep/19/hillary-clinton-aides-relinquish-more-100000-pages/"
"1590508203-3688","https://www.allsides.com/topics/elections?search=elections&page=608","Humor: Cartoon","https://www.allsides.com/news/06152012-0937/humor-cartoon","Read full story","http://www.gocomics.com/michaelramirez/2012/06/13"
"1590521396-6736","https://www.allsides.com/topics/elections?search=elections&page=400","Obama, Clinton may be setting up Trump to win Republican nomination","https://www.allsides.com/news/2015-12-22-0811/obama-clinton-may-be-setting-trump-win-republican-nomination","Read full story","http://www.washingtontimes.com/news/2015/dec/21/obama-hillary-clinton-may-be-setting-up-donald-tru/"
"1590520945-6625","https://www.allsides.com/topics/elections?search=elections&page=405","Analysts Fact Check PolitiFact's Allegation That Ted Cruz Was Mostly False on This Major Claim","https://www.allsides.com/news/2015-12-09-0734/analysts-fact-check-politifacts-allegation-ted-cruz-was-mostly-false-major","Read full story","http://www.theblaze.com/stories/2015/12/08/analysts-fact-check-politifacts-allegation-that-ted-cruz-was-mostly-false-on-this-major-claim/"
"1590536937-9911","https://www.allsides.com/topics/elections?search=elections&page=172","Brit Hume on Russia Probe: ‘Tide May Now Be Turning on All of This and Not in a Way the Democrats Are Going to Enjoy’","https://www.allsides.com/news/2017-10-25-0718/brit-hume-russia-probe-%E2%80%98tide-may-now-be-turning-all-and-not-way-democrats-are","Read full story","http://www.breitbart.com/video/2017/10/24/brit-hume-russia-probe-tide-may-now-turning-not-way-democrats-going-enjoy/"
"1590507822-3583","https://www.allsides.com/topics/elections?search=elections&page=616","Wisconsin's Walker survives recall by wide margin","https://www.allsides.com/news/06062012-0551/wisconsins-walker-survives-recall-wide-margin","Read full story","http://www.foxnews.com/politics/2012/06/05/polls-close-in-wisconsin-voter-turnout-reported-heavy/"
"1590523044-7119","https://www.allsides.com/topics/elections?search=elections&page=375","Rubio’s Tough Night","https://www.allsides.com/news/2016-02-07-1229/rubio%E2%80%99s-tough-night","Read full story","http://www.breitbart.com/big-government/2016/02/07/rubios-tough-night/"
"1590513373-4955","https://www.allsides.com/topics/elections?search=elections&page=512","Rove Under Fire From GOP for Costly Election Debacle","https://www.allsides.com/news/2012-11-15-1222/rove-under-fire-gop-costly-election-debacle","Read full story","http://www.newsmax.com/Politics/rove-crossroads-election-day/2012/11/12/id/463788"
"1590527697-8220","https://www.allsides.com/topics/elections?search=elections&page=311","Cruz wins majority of delegates at Virginia convention","https://www.allsides.com/news/2016-05-01-0936/cruz-wins-majority-delegates-virginia-convention","Read full story","http://www.foxnews.com/politics/2016/05/30/cruz-wins-majority-delegates-at-virginia-convention.html"
"1590545429-11003","https://www.allsides.com/topics/elections?search=elections&page=58","Elizabeth Warren has past ties to McKinsey consulting firm despite jabs at Buttigieg work there","https://www.allsides.com/news/2019-12-02-1519/elizabeth-warren-has-past-ties-mckinsey-consulting-firm-despite-jabs-buttigieg","Read full story","https://www.washingtonexaminer.com/news/elizabeth-warren-has-past-ties-to-mckinsey-consulting-firm-despite-jabs-at-buttigieg-work-there"
"1590519492-6269","https://www.allsides.com/topics/elections?search=elections&page=425","GOP candidate Carson: Muslim shouldn't be elected president","https://www.allsides.com/news/2015-11-20-0544/gop-candidate-carson-muslim-shouldnt-be-elected-president","Read full story","http://townhall.com/news/politics-elections/2015/09/20/gop-candidate-carson-muslims-shouldnt-be-elected-president-n2054475"
"1590510171-4135","https://www.allsides.com/topics/elections?search=elections&page=575","Obama to break recent precedent, will stump during RNC","https://www.allsides.com/news/08262012-0817/obama-break-recent-precedent-will-stump-during-rnc-read-more-obama-break-recent","Read full story","http://www.washingtontimes.com/news/2012/aug/23/obama-breaks-precedent-will-stump-during-rnc/"
"1590532988-9341","https://www.allsides.com/topics/elections?search=elections&page=232","OPINION: The Myth of Hillary’s Ground Game","https://www.allsides.com/news/2016-09-21-0736/opinion-myth-hillary%E2%80%99s-ground-game","Read full story","http://townhall.com/columnists/edklein/2016/09/20/the-myth-of-hillarys-ground-game-n2221227"
"1590525457-7673","https://www.allsides.com/topics/elections?search=elections&page=341","What happens to delegates won by Rubio, other ex-candidates?","https://www.allsides.com/news/2016-03-17-0647/what-happens-delegates-won-rubio-other-ex-candidates","Read full story","http://www.foxnews.com/politics/2016/03/17/what-happens-to-delegates-won-by-rubio-other-ex-candidates.html?intcmp=hpbt2"
"1590511595-4486","https://www.allsides.com/topics/elections?search=elections&page=548","Paul Ryan: Ã¢â‚¬ËœWeÃ¢â‚¬â„¢ve had some misstepsÃ¢â‚¬â„¢ in the campaign","https://www.allsides.com/news/2012-10-01-1310/paul-ryan-%C3%83%C2%A2%C3%A2%E2%80%9A%C2%AC%C3%8B%C5%93we%C3%83%C2%A2%C3%A2%E2%80%9A%C2%AC%C3%A2%E2%80%9E%C2%A2ve-had-some-missteps%C3%83%C2%A2%C3%A2%E2%80%9A%C2%AC%C3%A2%E2%80%9E%C2%A2-campaign","Read full story","http://www.washingtontimes.com/news/2012/sep/30/paul-ryan-weve-had-some-missteps/"
"1590537965-10049","https://www.allsides.com/topics/elections?search=elections&page=158","State Department: New sanctions are deterring Russian defense sales","https://www.allsides.com/news/2018-01-30-1119/state-department-new-sanctions-are-deterring-russian-defense-sales","Read full story","http://www.washingtonexaminer.com/state-department-new-sanctions-are-deterring-russian-defense-sales/article/2647458"
"1590523437-7204","https://www.allsides.com/topics/elections?search=elections&page=370","Trump Under Pressure to Show Presidential Side in Debate","https://www.allsides.com/news/2016-02-13-1814/trump-under-pressure-show-presidential-side-debate","Read full story","http://www.newsmax.com/Headline/trump-profanity-rivals-debate/2016/02/13/id/714190/"
"1590509730-4008","https://www.allsides.com/topics/elections?search=elections&page=584","Romney goes to Europe, causes stir","https://www.allsides.com/news/07262012-2154/romney-goes-europe-causes-stir","Read full story","http://www.washingtontimes.com/news/2012/jul/26/romney-hard-know-if-uk-can-succeed-olympics/"
"1590537731-10012","https://www.allsides.com/topics/elections?search=elections&page=162","Bannon Mercilessly Mocked, Blamed After Moore Loss","https://www.allsides.com/news/2017-12-13-0641/bannon-mercilessly-mocked-blamed-after-moore-loss","Read full story","https://townhall.com/tipsheet/leahbarkoukis/2017/12/13/blaming-bannon-n2421928"
"1590519007-6181","https://www.allsides.com/topics/elections?search=elections&page=431","Ben Carson: Add ‘all’ to ‘Black Lives Matter’","https://www.allsides.com/news/2015-09-12-1019/ben-carson-add-%E2%80%98all%E2%80%99-%E2%80%98black-lives-matter%E2%80%99","Read full story","http://www.washingtontimes.com/news/2015/sep/11/ben-carson-add-all-black-lives-matter/"
"1590513004-4854","https://www.allsides.com/topics/elections?search=elections&page=520","Growth or 'standstill'? Monthly jobs report gives mixed picture ahead of election","https://www.allsides.com/news/2012-11-02-0654/growth-or-standstill-monthly-jobs-report-gives-mixed-picture-ahead-election","Read full story","http://www.foxnews.com/politics/2012/11/02/unemployment-rate-rises-to-7-percent-economy-add-171000-jobs/"
"1590513887-5063","https://www.allsides.com/topics/elections?search=elections&page=503","Poll shocker: Chris Christie takes 1 point lead over Hillary Clinton","https://www.allsides.com/news/2013-11-13-1250/poll-shocker-chris-christie-takes-1-point-lead-over-hillary-clinton","Read full story","http://www.washingtontimes.com/news/2013/nov/13/poll-shocker-chris-christie-takes-1-point-lead-ove/"
"1590521674-6799","https://www.allsides.com/topics/elections?search=elections&page=395","Trump escalates attacks on Ted Cruz's eligibility to run","https://www.allsides.com/news/2016-01-10-1045/trump-escalates-attacks-ted-cruzs-eligibility-run","Read full story","http://townhall.com/news/politics-elections/2016/01/09/iowa-voters-experience-cruz-trump-divergent-campaign-styles-n2102236"
"1590509722-4007","https://www.allsides.com/topics/elections?search=elections&page=584","Romney slams security leaks, blames White House","https://www.allsides.com/news/07252012-1400/romney-slams-security-leaks-blames-white-house","Read full story","http://www.washingtontimes.com/news/2012/jul/24/romney-white-house-blame-defense-cuts-intel-leaks/"
"1590522555-7004","https://www.allsides.com/topics/elections?search=elections&page=382","Rambunctious debate scrambles Iowa race","https://www.allsides.com/news/2016-01-30-1332/rambunctious-debate-scrambles-iowa-race","Read full story","http://www.foxnews.com/politics/2016/01/29/rambunctious-debate-scrambles-iowa-race.html"
"1590514730-5237","https://www.allsides.com/topics/elections?search=elections&page=490","Why EVERY Republican candidate is running against Harry Reid this fall","https://www.allsides.com/news/2014-09-09-0641/why-every-republican-candidate-running-against-harry-reid-fall","Read full story","http://www.washingtontimes.com/news/2014/sep/8/gop-dubs-sen-harry-reid-king-of-gridlock-driver-of/"
"1590520803-6587","https://www.allsides.com/topics/elections?search=elections&page=408","Trump Calls for the Return of Waterboarding by US","https://www.allsides.com/news/2015-11-22-1115/trump-calls-return-waterboarding-us","Read full story","http://www.newsmax.com/Headline/trump-waterboarding-torture-bring/2015/11/22/id/703158/"
"1590527498-8175","https://www.allsides.com/topics/elections?search=elections&page=314","Donald Trump: ‘I Consider Myself the Presumptive Nominee’","https://www.allsides.com/news/2016-04-27-0721/donald-trump-%E2%80%98i-consider-myself-presumptive-nominee%E2%80%99","Read full story","http://www.breitbart.com/big-government/2016/04/27/donald-trump-i-consider-myself-the-presumptive-nominee/"
"1590510884-4331","https://www.allsides.com/topics/elections?search=elections&page=560","WaPo Columnist: To Make Krauthammer Happy, Obamas May Have to Ã¢â‚¬Å“Just DieÃ¢â‚¬Â","https://www.allsides.com/news/09082012-1152/wapo-columnist-make-krauthammer-happy-obamas-may-have-%C3%83%C2%A2%C3%A2%E2%80%9A%C2%AC%C3%85%E2%80%9Cjust-die%C3%83%C2%A2%C3%A2%E2%80%9A%C2%AC%C3%82%C2%9D","Read full story","http://townhall.com/tipsheet/leahbarkoukis/2012/09/08/wapo_columnist_to_make_krauthammer_happy_obamas_may_have_to_just_die"
"1590543091-10701","https://www.allsides.com/topics/elections?search=elections&page=90","Google analytics suggest a surprising winner of the first Democrat debate","https://www.allsides.com/news/2019-06-27-1126/google-analytics-suggest-surprising-winner-first-democrat-debate","Read full story","https://www.theblaze.com/news/tulsi-gabbard-has-the-top-searches-after-debate"
"1590530369-8826","https://www.allsides.com/topics/elections?search=elections&page=273","Trump claims GOP nomination, tells struggling Americans 'I am your voice'","https://www.allsides.com/news/2016-07-21-2103/trump-claims-gop-nomination-tells-struggling-americans-i-am-your-voice","Read full story","http://www.foxnews.com/politics/2016/07/21/trump-claims-gop-nomination-tells-struggling-americans-am-your-voice.html"
"1590525328-7643","https://www.allsides.com/topics/elections?search=elections&page=343","Rivals Slam Trump over Violent Rallies: 'He Incites Violence'","https://www.allsides.com/news/2016-03-14-0728/rivals-slam-trump-over-violent-rallies-he-incites-violence","Read full story","http://www1.cbn.com/cbnnews/politics/2016/march/rivals-slam-trump-over-violent-rallies-he-incites-violence"
"1590545440-11004","https://www.allsides.com/topics/elections?search=elections&page=58","Kamala Harris To End 2020 Campaign","https://www.allsides.com/news/2019-12-03-1040/kamala-harris-end-2020-democratic-presidential-campaign-report","Read full story","https://dailycaller.com/2019/12/03/kamala-harris-2020-presidential-campaign/"
"1590521925-6856","https://www.allsides.com/topics/elections?search=elections&page=391","Darrell Issa Attacks Ted Cruz As a Political Opportunist: ‘We Need a Leader Who Will Take a Stand, Rather Than Strike a Pose’","https://www.allsides.com/news/2016-01-17-1049/darrell-issa-attacks-ted-cruz-political-opportunist-%E2%80%98we-need-leader-who-will","Read full story","http://www.theblaze.com/stories/2016/01/17/darrell-issa-attacks-ted-cruz-as-a-political-opportunist-we-need-a-leader-who-will-take-a-stand-rather-than-strike-a-pose/"
"1590521562-6776","https://www.allsides.com/topics/elections?search=elections&page=397","OPINION: Better off with a Republican president","https://www.allsides.com/news/2015-12-31-0754/opinion-better-republican-president","Read full story","http://www.washingtontimes.com/news/2015/dec/30/peter-morici-better-off-with-a-republican-presiden/"
"1590537470-9978","https://www.allsides.com/topics/elections?search=elections&page=166","Analysis: New Report on Don Jr. and Wikileaks is an Underwhelming 'Bombshell'","https://www.allsides.com/news/2017-11-14-1304/analysis-new-report-don-jr-and-wikileaks-underwhelming-bombshell","Read full story","https://townhall.com/tipsheet/guybenson/2017/11/14/new-report-says-don-jr-communicated-with-wikileaks-during-the-campaign-its-less-of-a-bombshell-than-you-might-think-n2408932"
"1590528789-8465","https://www.allsides.com/topics/elections?search=elections&page=295","Obama: The World ‘Rattled’ by Donald Trump","https://www.allsides.com/news/2016-05-26-0727/obama-world-%E2%80%98rattled%E2%80%99-donald-trump","Read full story","http://www.breitbart.com/2016-presidential-race/2016/05/26/obama-world-rattled-donald-trump/"
"1590536715-9877","https://www.allsides.com/topics/elections?search=elections&page=175","Conway: 'What's the conclusion? Collusion? No, we don't have that yet'","https://www.allsides.com/news/2017-07-13-1052/conway-whats-conclusion-collusion-no-we-dont-have-yet","Read full story","http://www.foxnews.com/politics/2017/07/13/conway-whats-conclusion-collusion-no-dont-have-that-yet.html"
"1590514090-5114","https://www.allsides.com/topics/elections?search=elections&page=499","Hillary Clinton enjoys high favorability ratings, better than Joe Biden’s, poll shows","https://www.allsides.com/news/2014-02-22-1027/hillary-clinton-enjoys-high-favorability-ratings-better-joe-biden%E2%80%99s-poll-shows","Read full story","http://www.washingtontimes.com/news/2014/feb/21/hillary-clinton-enjoys-high-favorability-ratings-b/"
"1590509131-3848","https://www.allsides.com/topics/elections?search=elections&page=596","Ann Romney: Mitt is Considering Woman as Running Mate","https://www.allsides.com/news/07052012-1048/ann-romney-mitt-considering-woman-running-mate","Read full story","http://townhall.com/tipsheet/leahbarkoukis/2012/07/05/ann_romney_mitt_is_considering_woman_as_running_mate"
"1590541093-10454","https://www.allsides.com/topics/elections?search=elections&page=116","Los Angeles County agrees to purge up to 1.5 million voters from its rolls in settlement","https://www.allsides.com/news/2019-01-08-0749/los-angeles-county-agrees-purge-15-million-voters-its-rolls-settlement","Read full story","https://www.washingtontimes.com/news/2019/jan/7/los-angeles-county-agrees-purge-voter-rolls-judici/"
"1590514872-5258","https://www.allsides.com/topics/elections?search=elections&page=488","Bloomberg can’t find enough anti-gun candidates to support","https://www.allsides.com/news/2014-09-26-0653/bloomberg-can%E2%80%99t-find-enough-anti-gun-candidates-support","Read full story","http://www.washingtontimes.com/news/2014/sep/25/michael-bloomberg-gun-control-funds-lack-high-prof/"
"1590539382-10245","https://www.allsides.com/topics/elections?search=elections&page=138","OPINION: Yes, Nationalize the Midterms","https://www.allsides.com/news/2018-09-21-0714/opinion-yes-nationalize-midterms","Read full story","https://townhall.com/columnists/johndempsey/2018/09/21/yes-nationalize-the-midterms-n2520868"
"1590530586-8884","https://www.allsides.com/topics/elections?search=elections&page=270","Clinton Details His Love Story With Hillary Clinton, Leaves Out a Key Part","https://www.allsides.com/news/2016-07-27-0720/clinton-details-his-love-story-hillary-clinton-leaves-out-key-part","Read full story","http://www.theblaze.com/stories/2016/07/26/bill-clinton-details-his-love-story-with-hillary-clinton-momentarily-i-was-speechless/"
"1590531990-9183","https://www.allsides.com/topics/elections?search=elections&page=248","Fact-Check — Top 20 Lies in Hillary’s ‘Alt-Right’ Speech","https://www.allsides.com/news/2016-08-26-0806/fact-check-%E2%80%94-top-20-lies-hillary%E2%80%99s-%E2%80%98alt-right%E2%80%99-speech","Read full story","http://www.breitbart.com/big-government/2016/08/26/blue-state-blues-fact-check-top-20-lies-hillarys-alt-right-speech/"
"1590523527-7228","https://www.allsides.com/topics/elections?search=elections&page=368","Poll: Trump surges over GOP field, Clinton locked in virtual tie","https://www.allsides.com/news/2016-02-17-0737/poll-trump-surges-over-gop-field-clinton-locked-virtual-tie","Read full story","http://www.foxnews.com/politics/2016/02/17/poll-trump-surges-over-gop-field-clinton-locked-in-virtual-tie.html?intcmp=hpbt2"
"1590511142-4372","https://www.allsides.com/topics/elections?search=elections&page=557","Paul Ryan on the State of the Race","https://www.allsides.com/news/09132012-2209/paul-ryan-state-race","Read full story","http://townhall.com/tipsheet/guybenson/2012/09/13/paul_ryan_on_the_state_of_the_race"
"1590524831-7530","https://www.allsides.com/topics/elections?search=elections&page=350","Sanders upsets Clinton in Michigan; Trump notches three more wins","https://www.allsides.com/news/2016-03-09-0656/sanders-upsets-clinton-michigan-trump-notches-three-more-wins","Read full story","http://www.foxnews.com/politics/2016/03/09/sanders-upsets-clinton-in-michigan-trump-notches-2-big-wins.html?intcmp=hpbt1"
"1590519015-6184","https://www.allsides.com/topics/elections?search=elections&page=431","Donald Trump: I Would Apologize ‘If I’m Ever Wrong’","https://www.allsides.com/news/2015-09-12-1027/donald-trump-i-would-apologize-%E2%80%98if-i%E2%80%99m-ever-wrong%E2%80%99","Read full story","http://www.theblaze.com/stories/2015/09/12/donald-trump-i-would-apologize-if-im-ever-wrong/"
"1590548233-11222","https://www.allsides.com/topics/elections?search=elections&page=31","It's Looking as Though One Super Tuesday State Is Setting Itself Up for Voter Fraud","https://www.allsides.com/news/2020-03-03-0955/its-looking-though-one-super-tuesday-state-setting-itself-voter-fraud","Read full story","https://townhall.com/tipsheet/bethbaumann/2020/02/24/super-tuesday-is-still-a-week-away-but-problems-are-already-lurking-n2561731"
"1590524985-7571","https://www.allsides.com/topics/elections?search=elections&page=347","Rubio shifts tactics; Trump sticks to themes, seeks unity at subdued GOP debate","https://www.allsides.com/news/2016-03-11-0557/rubio-shifts-tactics-trump-sticks-themes-seeks-unity-subdued-gop-debate","Read full story","http://www.foxnews.com/politics/2016/03/11/rubio-shifts-tactics-trump-sticks-to-themes-seeks-unity-at-subdued-gop-debate.html?intcmp=hpbt1"
"1590527372-8136","https://www.allsides.com/topics/elections?search=elections&page=316","Colorado GOP Delegate Rules Meant to Prevent 'Mob Rule'","https://www.allsides.com/news/2016-04-26-1452/colorado-gop-delegate-rules-meant-prevent-mob-rule","null",""
"1590526687-7984","https://www.allsides.com/topics/elections?search=elections&page=324","GOP leaders brace for new war of words over delegates ahead of Wyoming contest","https://www.allsides.com/news/2016-04-16-1128/gop-leaders-brace-new-war-words-over-delegates-ahead-wyoming-contest","Read full story","http://www.foxnews.com/politics/2016/04/16/gop-leaders-brace-for-new-war-words-over-delegates-ahead-wyoming-contest.html"
"1590539888-10297","https://www.allsides.com/topics/elections?search=elections&page=132","As Trump Stumps GOP Bumps, Giving Signs That Blue Wave Could Become Blue Blip","https://www.allsides.com/news/2018-10-24-0808/trump-stumps-gop-bumps-giving-signs-blue-wave-could-become-blue-blip","Read full story","http://www1.cbn.com/cbnnews/politics/2018/october/as-trump-stumps-gop-bumps-giving-signs-that-blue-wave-could-become-blue-blip"
"1590511659-4504","https://www.allsides.com/topics/elections?search=elections&page=547","FACT CHECK: Presidential debate missteps","https://www.allsides.com/news/2012-10-04-0646/fact-check-presidential-debate-missteps","Read full story","http://www.washingtontimes.com/news/2012/oct/3/fact-check-presidential-debate-missteps/"
"1590520907-6615","https://www.allsides.com/topics/elections?search=elections&page=406","Exclusive: New Jeb Bush Super PAC ad uses Paris, San Bernardino images","https://www.allsides.com/news/2015-12-06-1141/exclusive-new-jeb-bush-super-pac-ad-uses-paris-san-bernardino-images","Read full story","http://www.foxnews.com/politics/2015/12/04/exclusive-new-jeb-bush-super-pac-ad-uses-paris-san-bernardino-images.html"
"1590522642-7028","https://www.allsides.com/topics/elections?search=elections&page=381","Donald Trump sweep in Iowa, New Hampshire would vex Republican establishment","https://www.allsides.com/news/2016-02-01-0740/donald-trump-sweep-iowa-new-hampshire-would-vex-republican-establishment","Read full story","http://www.washingtontimes.com/news/2016/jan/31/donald-trump-sweep-in-iowa-new-hampshire-would-vex/"
"1590534281-9548","https://www.allsides.com/topics/elections?search=elections&page=211","Do Trump's Groping, Clinton's Lying, & Johnson's Honesty Disqualify Them from the Presidency? Podcast","https://www.allsides.com/news/2016-10-15-0806/do-trumps-groping-clintons-lying-johnsons-honesty-disqualify-them-presidency","Read full story","https://reason.com/blog/2016/10/14/do-trumps-groping-clintons-lying-johnson"
"1590548481-11260","https://www.allsides.com/topics/elections?search=elections&page=28","She Slammed Super PACs. Now Warren Is Getting $9 Million Ad Buy From One.","https://www.allsides.com/news/2020-02-28-1307/she-slammed-super-pacs-now-warren-getting-9-million-ad-buy-one","Read full story","https://www.dailywire.com/news/she-slammed-super-pacs-now-warren-is-getting-9-million-ad-buy-from-one"
"1590533682-9446","https://www.allsides.com/topics/elections?search=elections&page=221","Here are the issues Americans are Googling before the next presidential debate","https://www.allsides.com/news/2016-10-08-0707/here-are-issues-americans-are-googling-next-presidential-debate","Read full story","http://www.theblaze.com/stories/2016/10/07/here-are-the-issues-americans-are-googling-before-the-next-presidential-debate/"
"1590544223-10865","https://www.allsides.com/topics/elections?search=elections&page=73","Israel's 2 main political parties deadlocked after election","https://www.allsides.com/news/2019-09-18-1122/israels-2-main-political-parties-deadlocked-after-election","Read full story","https://www.washingtontimes.com/news/2019/sep/18/israels-2-main-political-parties-deadlocked-after-/"
"1590509975-4082","https://www.allsides.com/topics/elections?search=elections&page=579","Romney raps Obama for attacks on GOP tax plans","https://www.allsides.com/news/08212012-1212/romney-raps-obama-attacks-gop-tax-plans","Read full story","http://www.washingtontimes.com/news/2012/aug/20/romney-ryan-talk-medicare-nh-voters/"
