web-scraper-order,web-scraper-start-url,link,href
1589875652-287,https://www.foxnews.com/category/politics/elections,Poll: Trump leads Biden in battleground states,https://video.foxnews.com/v/6156701476001/
1589875652-283,https://www.foxnews.com/category/politics/elections,"Face masks, socially distant voting and no gym: Here are new coronavirus rules for House lawmakers",https://www.foxnews.com/politics/facemasks-socially-distant-voting-and-no-gym-here-are-the-new-coronavirus-rules-for-house-lawmakers
1589875652-396,https://www.foxnews.com/category/politics/elections,House aiming to vote on major coronavirus relief package next week,https://www.foxnews.com/politics/house-aiming-to-vote-on-major-coronavirus-relief-next-week
1589875652-240,https://www.foxnews.com/category/politics/elections,"Eric Trump says Democrats 'trying to milk' coronavirus shutdown, media 'stoking fear'",https://www.foxnews.com/media/eric-trump-says-democrats-trying-to-milk-coronavirus-shutdown-media-stoking-fear
1589875652-373,https://www.foxnews.com/category/politics/elections,"Arnon Mishkin: President Trump, don't dis this group – you'll need them in November",https://www.foxnews.com/opinion/trump-dont-dis-rinos-need-november-arnon-mishkin
1589875652-310,https://www.foxnews.com/category/politics/elections,Biden campaign downplays Flynn 'unmasking' disclosures: 'All normal procedures were followed',https://www.foxnews.com/politics/biden-campaign-michael-flynn-unmasking-response
1589875652-365,https://www.foxnews.com/category/politics/elections,"Sanders says it’s ‘very, very unlikely’ he’ll run for president again",https://www.foxnews.com/politics/sanders-says-its-very-very-unlikely-hell-run-for-president-again
1589875652-261,https://www.foxnews.com/category/politics/elections,Mercedes Schlapp says she’s ‘confident’ in-person RNC convention will happen,https://video.foxnews.com/v/6156980553001/
1589875652-259,https://www.foxnews.com/category/politics/elections,"Daniel Turner: Biden’s energy policies, guided by AOC, would boost unemployment and hurt economy",https://www.foxnews.com/opinion/daniel-turner-trumps-energy-policies-create-jobs-bidens-would-destroy-jobs-and-hurt-our-economy
1589875652-290,https://www.foxnews.com/category/politics/elections,Trump campaign staffers: The top aides guiding president’s reelection,https://www.foxnews.com/politics/trump-campaign-staffers-the-top-aides-guiding-presidents-re-elect
1589875652-239,https://www.foxnews.com/category/politics/elections,Texas agriculture commissioner on Biden campaign targeting voters in red states,https://video.foxnews.com/v/6157236365001/
1589875652-326,https://www.foxnews.com/category/politics/elections,"Who is Mike Garcia, Katie Hill's likely replacement in Congress?",https://www.foxnews.com/politics/who-is-mike-garcia-katie-hills-replacement-in-congress
1589875652-362,https://www.foxnews.com/category/politics/elections,GOP Navy vet seeking California House seat rips Dem rival for 'sanctimonious and childish behavior',https://www.foxnews.com/media/mike-garcia-california-house-seat-katie-hill
1589875652-255,https://www.foxnews.com/category/politics/elections,"Joe Biden makes more mistakes during virtual town hall, pushes back on sexual assault allegation",https://video.foxnews.com/v/6157016833001/
1589875652-314,https://www.foxnews.com/category/politics/elections,Biden says compatibility key to running mate choice,https://www.foxnews.com/politics/biden-says-compatibility-key-to-running-mate-choice
1589875652-346,https://www.foxnews.com/category/politics/elections,"Liz Cheney reacts to Joe Biden interview: Looks like Biden, Obama, Susan Rice are getting 'very nervous'",https://www.foxnews.com/media/liz-cheney-biden-interview-flynn-case-obama-rice
1589875652-257,https://www.foxnews.com/category/politics/elections,"Biden campaign ramps up, predicts ‘expanded map’ in 2020 showdown",https://www.foxnews.com/politics/biden-campaign-ramps-up-predicts-expanded-map-in-2020-showdown
1589875652-288,https://www.foxnews.com/category/politics/elections,Democrats' $3T coronavirus relief bill is too small for some progressives,https://www.foxnews.com/politics/democrats-3t-coronavirus-relief-bill-small-progressives
1589875652-229,https://www.foxnews.com/category/politics/elections,Should Biden be concerned about Sanders supporters refusing to vote?,https://video.foxnews.com/v/6157440411001/
1589875652-317,https://www.foxnews.com/category/politics/elections,Trump leads in key battlegrounds but Biden has the edge nationally: poll,https://www.foxnews.com/politics/trump-leads-in-key-battlegrounds-but-biden-has-the-edge-nationally-poll
1589875652-262,https://www.foxnews.com/category/politics/elections,Biden campaign says Trump team had no role in surfacing sexual assault allegations,https://www.foxnews.com/politics/biden-campaign-says-trump-had-no-role-in-sexual-assault-allegations
1589875652-256,https://www.foxnews.com/category/politics/elections,Sanders adviser warns 'a significant portion' of senator's backers ‘unsupportive’ of Biden,https://www.foxnews.com/politics/former-sanders-top-adviser-warns-senators-backers-unsupportive-of-biden
1589875652-331,https://www.foxnews.com/category/politics/elections,Washington state restaurants ordered to keep logs of customers when reopening after coronavirus outbreak,https://www.foxnews.com/food-drink/washington-state-restaurants-ordered-keep-customer-logs-when-reopening-after-coronavirus-outbreak
1589875652-320,https://www.foxnews.com/category/politics/elections,Biden says he hasn’t been tested for coronavirus,https://www.foxnews.com/politics/biden-says-he-hasnt-been-tested-for-coronavirus
1589875652-286,https://www.foxnews.com/category/politics/elections,Rahm Emanuel slams Trump for opposing mail-in voting: He wants to 'preserve' Russia's vote,https://www.foxnews.com/media/rahm-emanuel-trump-mail-voting-russia
1589875652-378,https://www.foxnews.com/category/politics/elections,Bradley Blakeman: Democratic-supported voting by mail invites fraud – We need uniform federal election rules,https://www.foxnews.com/opinion/bradley-blakeman-democratic-supported-voting-by-mail-invites-fraud-we-need-uniform-federal-election-rules
1589875652-279,https://www.foxnews.com/category/politics/elections,Sen. Burr steps aside as Intelligence Committee chairman amid stock sale investigation,https://www.foxnews.com/politics/sen-burr-steps-aside-as-intelligence-committee-chairman-amid-stock-sale-investigation
1589875652-384,https://www.foxnews.com/category/politics/elections,"Tara Reade, in new interview, claims Biden used graphic language to proposition her during alleged assault",https://www.foxnews.com/politics/tara-reade-biden-graphic-language-during-assault
1589875652-332,https://www.foxnews.com/category/politics/elections,Ex-Obama adviser on $3T virus relief bill: 'We have to definitely change how we're handing out money',https://www.foxnews.com/media/robert-wolf-coronavirus-relief-bill-house-democrats
1589875652-392,https://www.foxnews.com/category/politics/elections,House coronavirus committee calls on large corporations to return stimulus bill funds,https://www.foxnews.com/politics/house-coronavirus-committee-calls-on-large-corporations-to-return-stimulus-bill-funds
1589875652-387,https://www.foxnews.com/category/politics/elections,Gutfeld suggests some Dems using allegations to push Biden out of race: 'I have yet to meet a Biden supporter',https://www.foxnews.com/media/greg-gutfeld-tara-reade-allegations-biden
1589875652-216,https://www.foxnews.com/category/politics/elections,Former Bernie Sanders adviser issues warning to Biden as Obama-Trump feud reignites,https://video.foxnews.com/v/6157551441001/
1589875652-350,https://www.foxnews.com/category/politics/elections,Kevin McCarthy slams new 'Pelosi-led pipe dream': The founders would be 'appalled',https://www.foxnews.com/media/kevin-mccarthy-dems-pelosi-led-pipe-dream
1589875652-321,https://www.foxnews.com/category/politics/elections,"AOC named a co-chair as Biden, Sanders set up unity task forces",https://www.foxnews.com/politics/aoc-named-a-co-chair-as-biden-sanders-set-up-unity-task-forces
1589875652-360,https://www.foxnews.com/category/politics/elections,"ABC News lands sitdown with Biden, only network that didn’t cover Tara Reade interview, critic notes",https://www.foxnews.com/media/abc-news-lands-sitdown-with-biden-only-network-that-didnt-cover-tara-reade-interview-critic-notes
1589875652-289,https://www.foxnews.com/category/politics/elections,Michigan Senate candidates take tough stances on China amid coronavirus,https://www.foxnews.com/politics/michigan-senate-candidates-move-to-take-tough-stance-on-china
1589875652-399,https://www.foxnews.com/category/politics/elections,Trump claims that Biden was ‘very much’ involved in Russia investigation,https://www.foxnews.com/politics/trump-biden-was-very-much-involved-in-russia-investigation
1589875652-232,https://www.foxnews.com/category/politics/elections,"Trump dismisses Biden as factor in 2020 race, says he's running against the media instead",https://video.foxnews.com/v/6157366617001/
1589875652-215,https://www.foxnews.com/category/politics/elections,CNN’s Jake Tapper called out for hypocrisy after scolding Trump for launching ‘smear campaign against rivals’,https://www.foxnews.com/media/cnn-jake-tapper-trump-smear-campaign
1589875652-356,https://www.foxnews.com/category/politics/elections,Brian Kilmeade on Joe Biden's stumbling virtual presidential campaign,https://video.foxnews.com/v/6155934055001/
1589875652-372,https://www.foxnews.com/category/politics/elections,NPR scolded on Biden story,https://video.foxnews.com/v/6155729605001/
1589875652-336,https://www.foxnews.com/category/politics/elections,"Karl Rove breaks down 2020 race: 'If the issue is who is tougher on China,' Trump wins reelection",https://www.foxnews.com/media/karl-rove-2020-election-china-coronavirus-economy
1589875652-395,https://www.foxnews.com/category/politics/elections,"GOP rep introduces bill to repeal Logan Act, in wake of Flynn case",https://www.foxnews.com/politics/gop-rep-introduces-bill-to-repeal-logan-act-in-wake-of-flynn-case
1589875652-340,https://www.foxnews.com/category/politics/elections,100 Rikers Island inmates arrested after being released over coronavirus: report,https://www.foxnews.com/us/100-rikers-island-inmates-arrested-after-being-released-over-coronavirus-report
1589875652-324,https://www.foxnews.com/category/politics/elections,'Act of Valor' Navy SEAL running for Congress,https://video.foxnews.com/v/6156318144001/
1589875652-322,https://www.foxnews.com/category/politics/elections,Alexandria Ocasio-Cortez joins Biden climate change panel,https://video.foxnews.com/v/6156334418001/
1589875652-245,https://www.foxnews.com/category/politics/elections,Congressional Democrats launch investigation into Trump's firing of State Department IG,https://www.foxnews.com/politics/congressional-democrats-launch-investigation-trumps-firing-state-department-inspector-general
1589875652-238,https://www.foxnews.com/category/politics/elections,Richard Fowler reacts to Sanders adviser saying many of senator’s voters are unsupportive of Biden,https://video.foxnews.com/v/6157247073001/
1589875652-302,https://www.foxnews.com/category/politics/elections,President Trump to visit Pennsylvania amid battle over state’s coronavirus shutdown policies,https://www.foxnews.com/politics/president-trump-to-visit-pennsylvania-amid-battle-over-states-coronavirus-shutdown-policies
1589875652-212,https://www.foxnews.com/category/politics/elections,Hannity slams blue-state govs over 'dumbest' pandemic response: 'Helped us learn what not to do',https://www.foxnews.com/media/hannity-cuomo-murphy-wolf-whitmer-coronavirus-response
1589875652-391,https://www.foxnews.com/category/politics/elections,"Deroy Murdock: Coronavirus crisis -- Cuomo, de Blasio, Johnson bite the hands that heal New York",https://www.foxnews.com/opinion/coronavirus-cuomo-de-blasio-johnson-new-york-deroy-murdock
1589875652-221,https://www.foxnews.com/category/politics/elections,"Joe Biden calls on 'President Tweety' to stop tweeting, distribute financial relief to small businesses",https://video.foxnews.com/v/6157534759001/
1589875652-243,https://www.foxnews.com/category/politics/elections,"Pompeo says China poses real 'risk' to US, in new interview",https://www.foxnews.com/politics/pompeo-warns-china-real-risk
1589875652-233,https://www.foxnews.com/category/politics/elections,"Liz Peek: As coronavirus and Biden fade, Trump and economy get this good news",https://www.foxnews.com/opinion/coronavirus-biden-fade-trump-economy-good-news-liz-peek
1589875652-292,https://www.foxnews.com/category/politics/elections,GOP Rep. Steve King claims he’s poised to have committee assignments restored,https://www.foxnews.com/politics/gop-rep-steve-king-claims-hes-poised-to-reclaim-committee-assignments
1589875652-224,https://www.foxnews.com/category/politics/elections,"Rep. Val Demings, one of Biden's potential running mates, on the shooting deaths of Ahmaud Arbery and Breonna Taylor",https://www.foxnews.com/media/rep-demings-biden-running-mate-contender-ahmaud-arbery-and-breonna-taylor
1589875652-345,https://www.foxnews.com/category/politics/elections,"Voters in 3 states head to polls amid coronavirus crisis, as GOP hopes for special election wins",https://www.foxnews.com/politics/voters-in-3-states-head-to-the-polls-tuesday-amid-coronavirus-crisis
1589875652-299,https://www.foxnews.com/category/politics/elections,"Tony Katz on Biden's basement-bound campaign, Democrats' push for mail-in voting",https://video.foxnews.com/v/6156569533001/
1589875652-385,https://www.foxnews.com/category/politics/elections,"Jesse Watters calls Flynn case 'an Obama scandal,' predicts more revelations to come: 'It's about to get ugly'",https://www.foxnews.com/media/jesse-watters-flynn-case-an-obama-scandal
1589875652-338,https://www.foxnews.com/category/politics/elections,Rove: Biden needs more than 'I'm not Donald Trump',https://video.foxnews.com/v/6156159968001/
1589875652-219,https://www.foxnews.com/category/politics/elections,Marianne Williamson backs Nancy Pelosi's 'perfect' primary challenger,https://www.foxnews.com/politics/williamson-backs-perfect-challenger-to-pelosi-in-november-election
1589875652-329,https://www.foxnews.com/category/politics/elections,Former Vice President Biden says he was 'aware' of Flynn investigation,https://video.foxnews.com/v/6156234576001/
1589875652-251,https://www.foxnews.com/category/politics/elections,"Thousands expected at Texas 'Go Topless' Jeep festival, making social distancing tough, officials say",https://www.foxnews.com/us/thousands-expected-texas-go-topless-jeep-festival-making-social-distancing-tough
1589875652-381,https://www.foxnews.com/category/politics/elections,Maher urges Dems to not allow Tara Reade to 'change the subject' from defeating Trump,https://www.foxnews.com/entertainment/maher-urges-dems-to-not-allow-tara-reade-to-change-the-subject-from-defeating-trump
1589875652-280,https://www.foxnews.com/category/politics/elections,RNC chief McDaniel blasts DNC spokesperson over PPE hoarding claim: 'The Pelosi school of fear-mongering',https://www.foxnews.com/media/ronna-mcdaniel-rips-dnc-spokesperson-ppe-hoarding
1589875652-271,https://www.foxnews.com/category/politics/elections,"Nevada's vote-by-mail primary stirs fraud concerns, as unclaimed ballots pile up: 'Something stinks here'",https://www.foxnews.com/politics/nevadas-vote-by-mail-primary-fraud-concerns
1589875652-353,https://www.foxnews.com/category/politics/elections,Tara Reade's attorney wants Joe Biden's University of Delaware files opened,https://video.foxnews.com/v/6155952010001/
1589875652-344,https://www.foxnews.com/category/politics/elections,House Democrats will release coronavirus legislation Tuesday,https://www.foxnews.com/politics/house-democrats-will-release-coronavirus-legislation-tuesday
1589875652-394,https://www.foxnews.com/category/politics/elections,"Ex-Obama official, in released transcript, admits she didn't know about Trump-Russia collusion despite prior claims",https://www.foxnews.com/politics/dem-congressional-candidate-in-released-transcript-admits-she-didnt-know-about-trump-russia-collusion
1589875652-250,https://www.foxnews.com/category/politics/elections,Biden campaign in non-stop damage control as former VP stumbles through painful basement media blitz,https://video.foxnews.com/v/6157060426001/
1589875652-367,https://www.foxnews.com/category/politics/elections,Trump targets Democrats for ‘moving slowly’ to reopen amid coronavirus crisis,https://www.foxnews.com/politics/trump-targets-democrats-for-moving-slowly-to-reopen-amid-coronavirus-crisis
1589875652-220,https://www.foxnews.com/category/politics/elections,Biden’s new nickname for Trump: ‘President Tweety’,https://www.foxnews.com/politics/bidens-new-nickname-for-trump-president-tweety
1589875652-361,https://www.foxnews.com/category/politics/elections,Hemmer presses Biden surrogate over ex-VP's lack of visibility: 'You can't win the White House on a podcast',https://www.foxnews.com/media/bill-hemmer-tim-ryan-joe-biden-visibility
1589875652-249,https://www.foxnews.com/category/politics/elections,House passes $3T coronavirus relief -- the most expensive bill in history,https://www.foxnews.com/politics/house-passes-3t-coronavirus-relief-the-most-expensive-bill-in-history
1589875652-269,https://www.foxnews.com/category/politics/elections,Leading pro-Trump super PAC labels Biden ‘the toast of China’,https://www.foxnews.com/politics/leading-pro-trump-super-pac-labels-biden-the-toast-of-china
1589875652-355,https://www.foxnews.com/category/politics/elections,Brian Kilmeade questions Obama advisers' 'up the tempo' message to Biden: 'Something's going on here',https://www.foxnews.com/media/kilmeade-axelrod-plouffe-biden-up-the-tempo
1589875652-390,https://www.foxnews.com/category/politics/elections,Trump: 'No rush' to negotiate phase 4 coronavirus stimulus bill,https://www.foxnews.com/politics/trump-no-rush-to-negotiate-phase-4-coronavirus-stimulus-bill
1589875652-242,https://www.foxnews.com/category/politics/elections,Florida Gov. DeSantis says gyms allowed to reopen after being shuttered due to coronavirus,https://www.foxnews.com/us/florida-desantis-gyms-next-reopening-phase
1589875652-352,https://www.foxnews.com/category/politics/elections,Sessions sends open letter to Alabamians on recusal from Mueller probe,https://www.foxnews.com/politics/sessions-sends-open-letter-to-alabamans-on-recusal-from-mueller-probe
1589875652-389,https://www.foxnews.com/category/politics/elections,Biden continues virtual campaign as sexual assault allegation looms,https://video.foxnews.com/v/6155386240001/
1589875652-376,https://www.foxnews.com/category/politics/elections,Georgia reports lowest number of COVID patients in a month,https://www.foxnews.com/politics/georgia-reports-lowest-number-covid-patients-in-a-month
1589875652-351,https://www.foxnews.com/category/politics/elections,Republican Mike Garcia makes final pitch for House seat in California special election,https://video.foxnews.com/v/6156035559001/
1589875652-293,https://www.foxnews.com/category/politics/elections,Trump on coronavirus lockdowns going into election: My critics want economy to stay closed,https://video.foxnews.com/v/6156619290001/
1589875652-266,https://www.foxnews.com/category/politics/elections,Chris Wallace: Joe Biden's new response to Tara Reade allegation was 'skillful',https://www.foxnews.com/media/chris-wallace-biden-new-response-tara-reade-allegation-is-skillful
1589875652-244,https://www.foxnews.com/category/politics/elections,"Citing coronavirus, Justin Amash announces he won't run for president",https://www.foxnews.com/politics/amash-not-running-president-coronavirus
1589875652-226,https://www.foxnews.com/category/politics/elections,"Washington Post panned for over-the-top 'supermodel' Stacey Abrams profile, photoshoot",https://www.foxnews.com/media/washington-post-panned-for-over-the-top-supermodel-stacey-abrams-profile-photoshoot
1589875652-393,https://www.foxnews.com/category/politics/elections,Biden argues Trump’s policies fueled coronavirus ‘economic disaster’,https://www.foxnews.com/politics/biden-argues-trump-policies-fueled-coronavirus-economic-disaster
1589875652-247,https://www.foxnews.com/category/politics/elections,Rep.-elect Mike Garcia on flipping House seat in California special election,https://video.foxnews.com/v/6157133158001/
1589875652-275,https://www.foxnews.com/category/politics/elections,MSNBC host fails to ask Biden about Flynn unmasking request after he denied any involvement in case,https://www.foxnews.com/media/msnbc-lawrence-odonnell-biden-flynn-unmasking
1589875652-364,https://www.foxnews.com/category/politics/elections,GOP Senate campaign arm hammers Dem candidates over treatment of Tara Reade allegation,https://www.foxnews.com/politics/gop-senate-campaign-arm-hammers-dem-candidates-over-tara-reade-allegation
1589875652-323,https://www.foxnews.com/category/politics/elections,"GOP poised to retake Katie Hill's California seat, as Trump-backed candidate wins big in Wisconsin",https://www.foxnews.com/politics/trump-backed-candidates-win-big-easily-retaking-katie-hills-california-seat-and-dominating-in-wisconsin
1589875652-223,https://www.foxnews.com/category/politics/elections,"RNC expanding Trump reelection field staff to 1,100 in key states",https://www.foxnews.com/politics/rnc-hiring-wave-expanding-trump-re-election-field-staff-to-1100-in-key-states
1589875652-230,https://www.foxnews.com/category/politics/elections,Trump campaign launches 'investigative' video series mocking Biden over gaffes,https://www.foxnews.com/politics/trump-campaign-biden-trail-gaffes
1589875652-328,https://www.foxnews.com/category/politics/elections,Ingraham asks 'What Would Joe Do?' during pandemic: Keep America locked down 'until the experts set you free',https://www.foxnews.com/media/ingraham-what-would-joe-do-during-pandemic
1589875652-330,https://www.foxnews.com/category/politics/elections,Wisconsin special election goes to GOP's Tom Tiffany; Trump takes Nebraska primary,https://www.foxnews.com/politics/wisconsin-special-election-goes-to-gops-tom-tiffany-trump-takes-nebraska-primary
1589875652-397,https://www.foxnews.com/category/politics/elections,Chris Wallace reacts to Tara Reade calling Biden to drop out of 2020 race,https://video.foxnews.com/v/6155296263001/
1589875652-343,https://www.foxnews.com/category/politics/elections,"Joe Biden says he's 'frustrated' by push to reopen states, calls Trump's response 'ridiculous'",https://www.foxnews.com/media/joe-biden-reopening-states-good-morning-america
1589875652-248,https://www.foxnews.com/category/politics/elections,Ari Fleischer raises concern about Biden after gaffes: 'Is something going on that's getting worse?',https://www.foxnews.com/media/ari-fleischer-biden-gaffes-something-getting-worse
1589875652-265,https://www.foxnews.com/category/politics/elections,Defections in the House: Several Dems to vote 'no' on $3T coronavirus bill,https://www.foxnews.com/politics/defections-in-the-house-several-dems-will-vote-no-on-3t-coronavirus-bill
1589875652-281,https://www.foxnews.com/category/politics/elections,Pelosi calls $3T coronavirus relief bill Democrats' starting offer as White House issues veto threat,https://www.foxnews.com/politics/pelosi-calls-3t-coronavirus-relief-bill-democrats-starting-offer-were-open-to-negotiation
1589875652-319,https://www.foxnews.com/category/politics/elections,"House GOP campaign arm calls on Dem to concede California election, as results won't be final for days",https://www.foxnews.com/politics/gop-house-campaign-arm-calls-on-dem-to-concede-california-election-as-results-wont-be-final-for-days
1589875652-357,https://www.foxnews.com/category/politics/elections,"Trump, RNC slightly outpace Biden, DNC in April fundraising despite coronavirus challenges",https://www.foxnews.com/politics/biden-and-dnc-haul-in-more-than-60-million-april
1589875652-246,https://www.foxnews.com/category/politics/elections,Elise Stefanik asks feds to investigate Cuomo's 'failed' nursing home policy,https://www.foxnews.com/politics/elise-stefanik-invites-feds-to-investigate-cuomos-failed-nursing-home-policy
1589875652-252,https://www.foxnews.com/category/politics/elections,Gutfeld slams Biden over latest gaffe: 'The only candidate in history where the strategy is less is more',https://www.foxnews.com/media/gutfeld-biden-latest-gaffe-less-is-more
1589875652-370,https://www.foxnews.com/category/politics/elections,Republicans have chance to pick up Calif. House seat amid allegations of Democrat meddling,https://video.foxnews.com/v/6155791302001/
1589875652-386,https://www.foxnews.com/category/politics/elections,LA Mayor Eric Garcetti invokes Spiderman when discussing reopening,https://www.foxnews.com/media/la-mayor-eric-garcetti-invokes-spiderman-while-discussing-reopening
1589875652-388,https://www.foxnews.com/category/politics/elections,Trump campaign releases Spanish ad targeting Dems defending Biden over Tara Reade claims,https://www.foxnews.com/politics/trump-campaign-spanish-ad-dems-tara-reade-claims
1589875652-227,https://www.foxnews.com/category/politics/elections,Biden considering up to 12 vice president candidates,https://video.foxnews.com/v/6157480774001/
1589875652-359,https://www.foxnews.com/category/politics/elections,"Biden campaign reaches out to ‘disaffected Republicans,’ who reach right back",https://www.foxnews.com/politics/biden-campaign-reaches-out-to-disaffected-republicans-who-reach-right-back
1589875652-258,https://www.foxnews.com/category/politics/elections,Ex-CIA Director Panetta insists 'legitimate issues' likely behind Biden's Flynn unmasking request,https://www.foxnews.com/media/leon-panetta-biden-flynn-unmasking-request-cia
1589875652-363,https://www.foxnews.com/category/politics/elections,John Sununu: Ocasio-Cortez 'clearly undermining Biden' with remarks about Tara Reade,https://www.foxnews.com/media/john-sununu-ocasio-cortez-biden-allegations
1589875652-222,https://www.foxnews.com/category/politics/elections,Dozens of delegates reportedly worried about risking their health at Democratic National Convention,https://www.foxnews.com/politics/dozens-of-delegates-say-they-worried-about-risking-their-health-by-attending-democratic-national-convention
1589875652-263,https://www.foxnews.com/category/politics/elections,Biden tears up campaign playbook by drifting left even after primaries end,https://www.foxnews.com/politics/biden-playbook-left-primaries
1589875652-231,https://www.foxnews.com/category/politics/elections,What role will Obama play in 2020 race after slamming Trump's COVID-19 response amid 'unmasking' scrutiny?,https://video.foxnews.com/v/6157401792001/
1589875652-335,https://www.foxnews.com/category/politics/elections,Biden blasts McConnell claim about Obama pandemic prep as a 'Bunch of malarkey',https://www.foxnews.com/politics/joe-biden-mcconnell-malarkey-pandemic-preparedness
1589875652-307,https://www.foxnews.com/category/politics/elections,Rep. Matt Gaetz says Joe Biden faces a 'political Chinese finger trap',https://video.foxnews.com/v/6156487679001/
1589875652-264,https://www.foxnews.com/category/politics/elections,Chris Christie clashes with ‘View’ co-host Joy Behar: 'You're not welcome to your own set of facts',https://www.foxnews.com/media/chris-christie-view-joy-behar-clash-coronavirus-stimulus
1589875652-217,https://www.foxnews.com/category/politics/elections,Biden commits to rescinding Trump's Keystone XL Pipeline permit if elected,https://www.foxnews.com/politics/biden-trump-keystone-xl-pipeline-permit-rescinding
1589875652-315,https://www.foxnews.com/category/politics/elections,Even Trump campaign's 404 page is a brutal swing at Biden,https://www.foxnews.com/politics/even-trump-campaigns-404-page-is-a-brutal-swing-at-biden
1589875652-298,https://www.foxnews.com/category/politics/elections,Gregg Jarrett: Here's the real reason Obama officials targeted Flynn 'with a vengeance',https://www.foxnews.com/media/gregg-jarrett-michael-flynn-obama-officials-unmasking
1589875652-241,https://www.foxnews.com/category/politics/elections,Death of MeToo? 95 celebs who smeared Kavanaugh are silent on Biden,https://video.foxnews.com/v/6157185043001/
1589875652-285,https://www.foxnews.com/category/politics/elections,Breakfast for our Heroes: NJ man whose father died on 9/11 gives back to health care workers,https://www.foxnews.com/us/man-who-lost-father-in-9-11-launches-breakfast-for-heroes-campaign-for-workers-fighgting-coronavirus
1589875652-296,https://www.foxnews.com/category/politics/elections,Obama officials' actions on Flynn unmasking were the 'worst thing since Watergate': former DOJ spokesman,https://www.foxnews.com/media/ian-prior-unmasking-flynn-obama-worse-watergate
1589875652-349,https://www.foxnews.com/category/politics/elections,Huckabee: Why Trump was right to walk out on the media's latest 'gotcha game',https://www.foxnews.com/media/mike-huckabee-trump-media-briefing-walkout
1589875652-218,https://www.foxnews.com/category/politics/elections,"McConnell in new ad hits opponent Amy McGrath for supporting Trump impeachment, calls her ‘extreme’",https://www.foxnews.com/politics/mcconnell-ad-opponent-amy-mcgrath-calls-her-extreme
1589875652-400,https://www.foxnews.com/category/politics/elections,Pro-Biden super PAC launches $10 million ad blitz,https://www.foxnews.com/politics/pro-biden-super-pac-launches-10-million-ad-blitz
