web-scraper-order,web-scraper-start-url,link,link-href
"1589898252-9104","https://www.washingtontimes.com/topics/donald-trump/23281/t/stories/?page=44","Impact of pandemic stretches from schools to world’s leaders","https://www.washingtontimes.com/news/2020/mar/12/world-walls-off-as-leaders-warn-viral-pandemic-wil/"
"1589898068-8100","https://www.washingtontimes.com/topics/donald-trump/23281/t/stories/?page=94","‘The equivalent of Trump’: Black Lives Matter casts pall over Buttigieg campaign","https://www.washingtontimes.com/news/2020/jan/13/black-lives-matter-undercuts-pete-buttigieg-campai/"
"1589898345-9623","https://www.washingtontimes.com/topics/donald-trump/23281/t/stories/?page=18","Navy ship sent to NYC for outbreak no longer needed: Cuomo","https://www.washingtontimes.com/news/2020/apr/21/nyc-mayor-dont-jump-the-gun-on-easing-virus-restri/"
"1589898288-9290","https://www.washingtontimes.com/topics/donald-trump/23281/t/stories/?page=34","Trump warns Democrats against coronavirus response ‘witch hunt’","https://www.washingtontimes.com/news/2020/apr/2/donald-trump-warns-democrats-against-coronavirus-r/"
"1589898241-9035","https://www.washingtontimes.com/topics/donald-trump/23281/t/stories/?page=47","Sanders touts energy in St. Louis rally that draws hundreds","https://www.washingtontimes.com/news/2020/mar/9/sanders-touts-energy-in-st-louis-rally-that-draws-/"
"1589898226-8951","https://www.washingtontimes.com/topics/donald-trump/23281/t/stories/?page=51","Congress nears deal on coronavirus response package as U.S. death toll increases","https://www.washingtontimes.com/news/2020/mar/3/congress-deal-coronavirus-response-spending-packag/"
"1589898131-8501","https://www.washingtontimes.com/topics/donald-trump/23281/t/stories/?page=74","Trump warns Maduro, praises Juan Guaido in State of the Union","https://www.washingtontimes.com/news/2020/feb/4/juan-guaido-earns-donald-trump-praise-state-union/"
"1589898339-9570","https://www.washingtontimes.com/topics/donald-trump/23281/t/stories/?page=20","AP FACT CHECK: Trump’s misdirection on virus testing, deaths","https://www.washingtontimes.com/news/2020/apr/20/ap-fact-check-trumps-misdirection-on-virus-testing/"
"1589898178-8712","https://www.washingtontimes.com/topics/donald-trump/23281/t/stories/?page=63","Judge in Roger Stone case schedules Tuesday phone hearing","https://www.washingtontimes.com/news/2020/feb/17/judge-roger-stone-case-schedules-tuesday-phone-hea/"
"1589898082-8191","https://www.washingtontimes.com/topics/donald-trump/23281/t/stories/?page=89","Impeachment trial may bolster Democrats efforts in Senate ahead of 2020 election","https://www.washingtontimes.com/news/2020/jan/20/impeachment-trial-may-bolster-democrats-efforts-in/"
"1589898368-9762","https://www.washingtontimes.com/topics/donald-trump/23281/t/stories/?page=11","Trump: Michael Flynn ‘capable’ of returning to White House","https://www.washingtontimes.com/news/2020/apr/30/trump-michael-flynn-capable-white-house-return/"
"1589898324-9507","https://www.washingtontimes.com/topics/donald-trump/23281/t/stories/?page=24","New Trump advisory groups to consult on reopening US economy","https://www.washingtontimes.com/news/2020/apr/14/new-trump-panel-to-explore-path-to-reopening-us-ec/"
"1589898127-8476","https://www.washingtontimes.com/topics/donald-trump/23281/t/stories/?page=75","Governor hits Trump for ‘hurting’ Rust Belt in Democrats’ response","https://www.washingtontimes.com/news/2020/feb/4/gretchen-whitmer-democrats-state-union-response-tr/"
"1589898348-9642","https://www.washingtontimes.com/topics/donald-trump/23281/t/stories/?page=17","Trump: I ‘disagreed strongly’ with Georgia’s reopening plan","https://www.washingtontimes.com/news/2020/apr/22/georgia-reopening-faces-testing-and-contact-tracin/"
"1589898153-8600","https://www.washingtontimes.com/topics/donald-trump/23281/t/stories/?page=69","Trump, Manchin trading barbs as impeachment feud boils over","https://www.washingtontimes.com/news/2020/feb/10/trump-manchin-trading-barbs-as-impeachment-feud-bo/"
"1589898295-9334","https://www.washingtontimes.com/topics/donald-trump/23281/t/stories/?page=32","Trump uses coronavirus crisis to push his broader agenda","https://www.washingtontimes.com/news/2020/apr/5/trump-uses-coronavirus-crisis-to-push-his-broader-/"
"1589898188-8775","https://www.washingtontimes.com/topics/donald-trump/23281/t/stories/?page=60","Editorial Roundup: New York","https://www.washingtontimes.com/news/2020/feb/19/editorial-roundup-new-york/"
"1589898268-9191","https://www.washingtontimes.com/topics/donald-trump/23281/t/stories/?page=39","Trump tells GM to make ventilators in Ohio plant it sold","https://www.washingtontimes.com/news/2020/mar/27/trump-tells-gm-to-make-ventilators-in-ohio-plant-i/"
"1589898105-8355","https://www.washingtontimes.com/topics/donald-trump/23281/t/stories/?page=81","Netanyahu pulls request for immunity on corruption charges","https://www.washingtontimes.com/news/2020/jan/28/netanyahu-pulls-request-for-immunity-from-corrupti/"
"1589898091-8252","https://www.washingtontimes.com/topics/donald-trump/23281/t/stories/?page=86","Voters now cringe over feminist candidates","https://www.washingtontimes.com/news/2020/jan/22/inside-the-beltway-voters-signal-theyre-tired-of-f/"
"1589898368-9764","https://www.washingtontimes.com/topics/donald-trump/23281/t/stories/?page=11","Department of Justice investigations: Flynn didn’t conspire with Russian election interference","https://www.washingtontimes.com/news/2020/apr/30/department-justice-investigations-flynn-didnt-cons/"
"1589898265-9172","https://www.washingtontimes.com/topics/donald-trump/23281/t/stories/?page=40","Virus relief package could help Trump, Kushner businesses","https://www.washingtontimes.com/news/2020/mar/26/virus-relief-package-could-help-trump-kushner-busi/"
"1589898194-8794","https://www.washingtontimes.com/topics/donald-trump/23281/t/stories/?page=59","RNC, Trump campaign to spend $10 million on voting lawsuits: ‘Democrats are trying to rig the game’","https://www.washingtontimes.com/news/2020/feb/20/rnc-trump-campaign-spend-10-million-voting-lawsuit/"
"1589898076-8165","https://www.washingtontimes.com/topics/donald-trump/23281/t/stories/?page=91","White House rips Pelosi over impeachment ‘souvenir pens’","https://www.washingtontimes.com/news/2020/jan/15/nancy-pelosi-impeachment-pens-draw-white-house-ire/"
"1589898219-8915","https://www.washingtontimes.com/topics/donald-trump/23281/t/stories/?page=53","Trump accuses Democrats of ‘hoax’ for criticizing virus plan","https://www.washingtontimes.com/news/2020/feb/28/trump-heads-to-south-carolina-before-democratic-pr/"
"1589898375-9799","https://www.washingtontimes.com/topics/donald-trump/23281/t/stories/?page=9","‘A resume for future office’: Virus tests a GOP governor","https://www.washingtontimes.com/news/2020/may/5/a-resume-for-future-office-virus-tests-a-gop-gover/"
"1589898352-9657","https://www.washingtontimes.com/topics/donald-trump/23281/t/stories/?page=16","Former MI-6 operative Christopher Steele says his anti-Trump dossier records destroyed","https://www.washingtontimes.com/news/2020/apr/24/christopher-steele-my-anti-trump-dossier-records-d/"
"1589898382-9844","https://www.washingtontimes.com/topics/donald-trump/23281/t/stories/?page=7","CNN’s Brian Stelter spotlights relationship between Fox News and Trump in forthcoming book, ‘Hoax’","https://www.washingtontimes.com/news/2020/may/7/cnns-brian-stelter-spotlights-relationship-between/"
"1589898382-9828","https://www.washingtontimes.com/topics/donald-trump/23281/t/stories/?page=7","Biden: Coronavirus exposes Trump’s favor-the-rich economics","https://www.washingtontimes.com/news/2020/may/8/biden-coronavirus-exposes-trumps-favor-rich-econom/"
"1589898108-8373","https://www.washingtontimes.com/topics/donald-trump/23281/t/stories/?page=80","Trump celebrates major rewrite of North American trade rules","https://www.washingtontimes.com/news/2020/jan/29/trump-looks-to-sign-trade-deal-show-wins-during-im/"
"1589898331-9537","https://www.washingtontimes.com/topics/donald-trump/23281/t/stories/?page=22","The Latest: South Korea virus cases maintain downward trend","https://www.washingtontimes.com/news/2020/apr/17/the-latest-coronavirus-hits-worlds-largest-economi/"
"1589898223-8943","https://www.washingtontimes.com/topics/donald-trump/23281/t/stories/?page=52","The Latest: Biden celebrates commanding South Carolina win","https://www.washingtontimes.com/news/2020/feb/29/the-latest-bloomberg-plans-televised-message-on-co/"
"1589898342-9588","https://www.washingtontimes.com/topics/donald-trump/23281/t/stories/?page=19","Michigan governor: Trump’s messaging causes ‘greater danger’","https://www.washingtontimes.com/news/2020/apr/21/michigan-governor-trumps-messaging-causes-greater-/"
"1589898131-8490","https://www.washingtontimes.com/topics/donald-trump/23281/t/stories/?page=74","Liberals plan large protests over expected Trump impeachment trial acquittal","https://www.washingtontimes.com/news/2020/feb/5/progressives-plan-large-protests-over-expected-tru/"
"1589898252-9093","https://www.washingtontimes.com/topics/donald-trump/23281/t/stories/?page=44","Don Lemon erupts after John Kasich says he liked Trump’s Oval Office speech","https://www.washingtontimes.com/news/2020/mar/12/don-lemon-erupts-after-john-kasich-says-he-liked-t/"
"1589898230-8969","https://www.washingtontimes.com/topics/donald-trump/23281/t/stories/?page=50","Trump’s Taliban deal thrown into question by wave of attacks and U.S. strike","https://www.washingtontimes.com/news/2020/mar/4/donald-trumps-taliban-deal-thrown-question-wave-at/"
"1589898308-9422","https://www.washingtontimes.com/topics/donald-trump/23281/t/stories/?page=28","Biden leads Trump in head-to-head matchup: Poll","https://www.washingtontimes.com/news/2020/apr/9/biden-leads-trump-head-head-matchup-poll/"
"1589898308-9419","https://www.washingtontimes.com/topics/donald-trump/23281/t/stories/?page=28","Biden calls for financial version of Defense Production Act, ‘supply commander’","https://www.washingtontimes.com/news/2020/apr/9/joe-biden-calls-for-financial-version-of-defense-p/"
"1589898105-8363","https://www.washingtontimes.com/topics/donald-trump/23281/t/stories/?page=81","Trump says Israel accepts peace plan that will boost Palestinian territory, economy","https://www.washingtontimes.com/news/2020/jan/28/trump-says-israel-accepts-peace-plan-will-boost-pa/"
"1589898399-9932","https://www.washingtontimes.com/topics/donald-trump/23281/t/stories/?page=2","Sessions defends recusal in letter to Alabama voters","https://www.washingtontimes.com/news/2020/may/16/sessions-defends-recusal-in-letter-to-alabama-vote/"
"1589898321-9481","https://www.washingtontimes.com/topics/donald-trump/23281/t/stories/?page=25","Trump takes victory lap after securing major oil deal, but analysts remain skeptical","https://www.washingtontimes.com/news/2020/apr/13/trump-claims-credit-after-russia-saudi-arabia-oil-/"
"1589898265-9180","https://www.washingtontimes.com/topics/donald-trump/23281/t/stories/?page=40","Some US leaders take ‘do as I say, not as I do’ virus stance","https://www.washingtontimes.com/news/2020/mar/25/too-big-to-infect-some-us-leaders-defy-virus-guide/"
"1589898237-9026","https://www.washingtontimes.com/topics/donald-trump/23281/t/stories/?page=48","Nunes says ‘lunatics’ in journalism keep writing bogus stories","https://www.washingtontimes.com/news/2020/mar/5/devin-nunes-says-lunatics-journalism-keep-writing-/"
"1589898099-8316","https://www.washingtontimes.com/topics/donald-trump/23281/t/stories/?page=83","Adam Schiff: Team Trump using a ‘crazy conspiracy theory’ as part of defense","https://www.washingtontimes.com/news/2020/jan/26/adam-schiff-trump-defense-using-crazy-conspiracy-t/"
"1589898207-8853","https://www.washingtontimes.com/topics/donald-trump/23281/t/stories/?page=56","Trump: Market selloff was out of anyone’s control, virus will be tamed","https://www.washingtontimes.com/news/2020/feb/25/donald-trump-market-selloff-was-out-anyones-contro/"
"1589898255-9112","https://www.washingtontimes.com/topics/donald-trump/23281/t/stories/?page=43","Trump tests negative for virus; White House begins screening","https://www.washingtontimes.com/news/2020/mar/14/white-house-now-conducting-temperature-checks-amid/"
"1589898321-9470","https://www.washingtontimes.com/topics/donald-trump/23281/t/stories/?page=25","Trump says he won’t give Cuomo ‘independence’ on reopening New York","https://www.washingtontimes.com/news/2020/apr/14/trump-says-he-wont-give-cuomo-independence-reopeni/"
"1589898094-8281","https://www.washingtontimes.com/topics/donald-trump/23281/t/stories/?page=85","CNN’s Joe Lockhart slammed for bogus tweet on ‘overheard convo’ between GOP senators","https://www.washingtontimes.com/news/2020/jan/23/joe-lockhart-cnn-contributor-slammed-for-bogus-twe/"
"1589898049-7980","https://www.washingtontimes.com/topics/donald-trump/23281/t/stories/?page=100","Middle East on edge as Iran vows ‘severe revenge’ for slain general","https://www.washingtontimes.com/news/2020/jan/6/ayatollah-ali-khamenei-iran-vow-severe-revenge-qas/"
"1589898375-9791","https://www.washingtontimes.com/topics/donald-trump/23281/t/stories/?page=9","Trump’s DNI pick Rep. Ratcliffe vows to not be affected by ‘outside influences’ if confirmed","https://www.washingtontimes.com/news/2020/may/5/donald-trumps-dni-pick-john-ratcliffe-vows-not-be-/"
"1589898219-8920","https://www.washingtontimes.com/topics/donald-trump/23281/t/stories/?page=53","Former NFL player Jack Brewer declares Trump ‘first black president’","https://www.washingtontimes.com/news/2020/feb/28/jack-brewer-former-nfl-player-declares-trump-first/"
"1589898210-8885","https://www.washingtontimes.com/topics/donald-trump/23281/t/stories/?page=55","Navy secretary nominee stonewalled over politics, former Pentagon spokesman says","https://www.washingtontimes.com/news/2020/feb/26/kenneth-braithwaite-navy-secretary-nominee-trump-c/"
"1589898210-8877","https://www.washingtontimes.com/topics/donald-trump/23281/t/stories/?page=55","Trump faces credibility test as he plays down virus threat","https://www.washingtontimes.com/news/2020/feb/26/trump-faces-credibility-test-as-he-plays-down-viru/"
"1589898079-8186","https://www.washingtontimes.com/topics/donald-trump/23281/t/stories/?page=90","Senate approves Trump’s rewrite of North American trade deal","https://www.washingtontimes.com/news/2020/jan/16/senate-approves-rewrite-north-american-trade-deal/"
"1589898268-9203","https://www.washingtontimes.com/topics/donald-trump/23281/t/stories/?page=39","USNS Comfort headed to NYC ahead of schedule, Trump says","https://www.washingtontimes.com/news/2020/mar/26/trump-says-navy-ship-heading-nyc-ahead-schedule/"
"1589898342-9590","https://www.washingtontimes.com/topics/donald-trump/23281/t/stories/?page=19","Trump channels Obama’s 2013 Lie of the Year: ‘Anybody who wants a test can get a test’","https://www.washingtontimes.com/news/2020/apr/21/trump-channels-obamas-2013-lie-of-the-year-anybody/"
"1589898115-8412","https://www.washingtontimes.com/topics/donald-trump/23281/t/stories/?page=78","Senate rejects witnesses, sets final impeachment acquittal vote for Wednesday","https://www.washingtontimes.com/news/2020/jan/31/senate-sets-wednesday-acquittal-vote-in-trump-impe/"
"1589898203-8844","https://www.washingtontimes.com/topics/donald-trump/23281/t/stories/?page=57","Bernie Sanders is starting to frighten Democratic leadership","https://www.washingtontimes.com/news/2020/feb/24/inside-the-beltway-democratic-nightmare-bernie-san/"
"1589898049-7970","https://www.washingtontimes.com/topics/donald-trump/23281/t/stories/?page=100","‘Operation Martyr Soleimani’: Iran hits U.S. bases in Iraq with rocket attacks","https://www.washingtontimes.com/news/2020/jan/7/al-asad-air-base-iraq-hit-rocket-attack-reports/"
"1589898358-9707","https://www.washingtontimes.com/topics/donald-trump/23281/t/stories/?page=14","Trump disinfectant remarks led to hundreds of hotline calls","https://www.washingtontimes.com/news/2020/apr/26/trump-disinfectant-remarks-led-to-hundreds-of-hotl/"
"1589898178-8714","https://www.washingtontimes.com/topics/donald-trump/23281/t/stories/?page=63","Bradley Byrne, Tommy Tuberville attack Jeff Sessions as man who let Trump down, got fired","https://www.washingtontimes.com/news/2020/feb/17/bradley-byrne-tommy-tuberville-jab-at-jeff-session/"
"1589898088-8236","https://www.washingtontimes.com/topics/donald-trump/23281/t/stories/?page=87","Europe will respond to any additional tariffs by the U.S. in ‘the same vein,’ German ambassador says","https://www.washingtontimes.com/news/2020/jan/22/europe-will-respond-any-additional-tariffs-us-same/"
"1589898101-8333","https://www.washingtontimes.com/topics/donald-trump/23281/t/stories/?page=82","After Trump tariffs, U.S. steel imports fall sharply in 2019","https://www.washingtontimes.com/news/2020/jan/27/us-steel-imports-fall-sharply-2019-after-trump-tar/"
"1589898162-8646","https://www.washingtontimes.com/topics/donald-trump/23281/t/stories/?page=67","Sanders shows he’s out of step as Trump finds bipartisan support for Venezuelan leader Guaido","https://www.washingtontimes.com/news/2020/feb/11/president-trump-finds-bipartisan-support-for-a-pro/"
"1589898219-8911","https://www.washingtontimes.com/topics/donald-trump/23281/t/stories/?page=53","Trump team yanking green cards from immigrants who abuse U.S. welfare system","https://www.washingtontimes.com/news/2020/feb/29/trump-team-yanking-green-cards-immigrants-who-abus/"
"1589898230-8976","https://www.washingtontimes.com/topics/donald-trump/23281/t/stories/?page=50","Mike Bloomberg drops out of Democratic presidential race, endorses Joe Biden","https://www.washingtontimes.com/news/2020/mar/4/mike-bloomberg-ends-presidential-campaign/"
"1589898203-8828","https://www.washingtontimes.com/topics/donald-trump/23281/t/stories/?page=57","Death toll rises to 20 from New Delhi riots during Trump trip","https://www.washingtontimes.com/news/2020/feb/25/hindu-muslim-clashes-kill-13-in-delhi-as-modi-trum/"
